"Event","Date","White","Black","Result","WhiteElo","BlackElo"
"16th American Cont. Women",2025-05-01,"Gonzalez Peiro,Alma","Argote Heredia,Valentina","0-1",1711,2082
"16th American Cont. Women",2025-05-01,"Mogollon Tobar,Nicolle Julieth","Chen,Megan","1-0",2065,1702
"16th American Cont. Women",2025-05-01,"Diaz Gonzalez Jardon,Shirel","Lopez Rayo,Isabella","0-1",1683,2021
"16th American Cont. Women",2025-05-01,"Hernandez Diaz,Paula Sofia","Ordonez Alarcon,Daniela","1-0",2014,1669
"16th American Cont. Women",2025-05-01,"Sanchez Lopez,Keren","Caballero Quijano,Mitzy Mishell","0-1",1661,1987
"16th American Cont. Women",2025-05-01,"Morales Santos,Natasha","Macedo Salcedo,Sofia","1-0",1974,1623
"16th American Cont. Women",2025-05-01,"Saidy Ayala,D","Miller,Rachel","0-1",1595,1967
"16th American Cont. Women",2025-05-01,"Sanchez Tobar,Francisca Valenti","Zamora Marquez,Alondra Sarahi","1-0",1964,1591
"16th American Cont. Women",2025-05-01,"Gaona Garrido,Estefania","Mateus,Mar","0-1",1586,1963
"16th American Cont. Women",2025-05-01,"Montano Vicente,Guadalupe","Dotor Martinez,Zoe","1-0",1940,1572
"16th American Cont. Women",2025-05-01,"Gonzalez Peiro,Naiara","Diaz Bartolo,Elizabeth Schahrazad","0-1",1563,1933
"16th American Cont. Women",2025-05-01,"Olea Valle,Scarlett Daniela","Manzano Vera,Ana Sofia","1-0",1933,1546
"16th American Cont. Women",2025-05-01,"Bahena Tello,Tania Quetzalli","Martinez de La Trinidad,Alexandra","0-1",1539,1932
"16th American Cont. Women",2025-05-01,"Tec Rodas,Sofia Isavelina","Galvan Anguiano,Victoria","1-0",1916,1530
"16th American Cont. Women",2025-05-01,"Resendiz Turbi,Miley Jireh","Padilla Garcia,C","0-1",1524,1904
"16th American Cont. Women",2025-05-01,"Garcia Hernandez,Rebeca","Hernandez Lopez,Sarahi","1-0",1903,1510
"16th American Cont. Women",2025-05-01,"Rojas Reza,Yaretzi Elizabeth","Raymundo,Deycy Daniela","1-0",1507,1898
"16th American Cont. Women",2025-05-01,"Mazariego,C","Bagatella Avalos,Alondra","1-0",1893,1491
"16th American Cont. Women",2025-05-01,"Bravo Alvarez,Layla Constanza","Conde Mares,Vanya Briseyda","0-1",1472,1888
"16th American Cont. Women",2025-05-01,"Coronado Osorio,Sofia Abigail","Rodriguez Santana,America Zuley","1-0",1871,1465
"16th American Cont. Women",2025-05-01,"Conde Delgado,Valeria","Yepez Montenegro,Gloria Luz","0-1",NA,1869
"16th American Cont. Women",2025-05-01,"Francisco Guecamburu,Candela Be","Sanchez Tobar,Francisca Valenti","1-0",2294,1964
"16th American Cont. Women",2025-05-01,"Miller,Rachel","Miranda Llanes,Y","1/2-1/2",1967,2254
"16th American Cont. Women",2025-05-01,"Gomez Barrera,Javiera Belen","Montano Vicente,Guadalupe","1-0",2252,1940
"16th American Cont. Women",2025-05-01,"Mateus,Mar","Campos,Maria Jose","0-1",1963,2235
"16th American Cont. Women",2025-05-01,"Li,Yunshan","Olea Valle,Scarlett Daniela","1-0",2228,1933
"16th American Cont. Women",2025-05-01,"Diaz Bartolo,Elizabeth Schahrazad","Ortiz Verdezoto,Anahi","0-1",1933,2218
"16th American Cont. Women",2025-05-01,"Arribas Robaina,M","Tec Rodas,Sofia Isavelina","1/2-1/2",2180,1916
"16th American Cont. Women",2025-05-01,"Jimenez Salas,Maria Teresa","Garcia Hernandez,Rebeca","1-0",2137,1903
"16th American Cont. Women",2025-05-01,"Martinez de La Trinidad,Alexandra","Miranda Rodriguez,T","1/2-1/2",1932,2126
"16th American Cont. Women",2025-05-01,"Argote Heredia,Valentina","Mazariego,C","1-0",2082,1893
"16th American Cont. Women",2025-05-01,"Padilla Garcia,C","Mogollon Tobar,Nicolle Julieth","1-0",1904,2065
"16th American Cont. Women",2025-05-01,"Lopez Rayo,Isabella","Coronado Osorio,Sofia Abigail","1-0",2021,1871
"16th American Cont. Women",2025-05-01,"Conde Mares,Vanya Briseyda","Hernandez Diaz,Paula Sofia","0-1",1888,2014
"16th American Cont. Women",2025-05-01,"Caballero Quijano,Mitzy Mishell","Rojas Reza,Yaretzi Elizabeth","1-0",1987,1507
"16th American Cont. Women",2025-05-01,"Yepez Montenegro,Gloria Luz","Morales Santos,Natasha","1/2-1/2",1869,1974
"16th American Cont. Women",2025-05-01,"Contreras Huaman,Fiorella","Rivera,I","1-0",2341,2141
"16th American Cont. Women",2025-05-01,"Garcia Ortega,Natalia Belen","Hernandez Ortega,Carolina","1/2-1/2",1744,1843
"16th American Cont. Women",2025-05-01,"Raymundo,Deycy Daniela","Saidy Ayala,D","1-0",1898,1595
"16th American Cont. Women",2025-05-01,"Jaramillo Rivadeneira,Kerly Samantha","Gaona Garrido,Estefania","1-0",1841,1586
"16th American Cont. Women",2025-05-01,"Macedo Salcedo,Sofia","Juarez Garcia,Daniela","0-1",1623,1827
"16th American Cont. Women",2025-05-01,"Vargas Reyes,Gloria Tzotzi","Gonzalez Peiro,Naiara","1-0",1760,1563
"16th American Cont. Women",2025-05-01,"Zamora Marquez,Alondra Sarahi","Garcia Gomez,Valeria","0-1",1591,1756
"16th American Cont. Women",2025-05-01,"Barrera Garcia,Fernanda Guadalupe","Bahena Tello,Tania Quetzalli","1-0",1755,1539
"16th American Cont. Women",2025-05-01,"Dotor Martinez,Zoe","Velarde Hernandez,Paulina Yunuen","0-1",1572,1748
"16th American Cont. Women",2025-05-01,"Manzano Vera,Ana Sofia","Santiago Sontay,Jenny Fernanda","0-1",1546,1742
"16th American Cont. Women",2025-05-01,"Mendoza Recio,Josselyne","Resendiz Turbi,Miley Jireh","1-0",1715,1524
"16th American Cont. Women",2025-05-01,"Galvan Anguiano,Victoria","Gonzalez Peiro,Alma","1-0",1530,1711
"16th American Cont. Women",2025-05-01,"Chen,Megan","Bravo Alvarez,Layla Constanza","1-0",1702,1472
"16th American Cont. Women",2025-05-01,"Hernandez Lopez,Sarahi","Diaz Gonzalez Jardon,Shirel","0-1",1510,1683
"16th American Cont. Women",2025-05-01,"Ordonez Alarcon,Daniela","Conde Delgado,Valeria","1-0",1669,NA
"16th American Cont. Women",2025-05-01,"Bagatella Avalos,Alondra","Sanchez Lopez,Keren","0-1",1491,1661
"16th American Cont. Women",2025-05-02,"Jimenez Salas,Maria Teresa","Francisco Guecamburu,Candela Be","1/2-1/2",2137,2294
"16th American Cont. Women",2025-05-02,"Argote Heredia,Valentina","Gomez Barrera,Javiera Belen","0-1",2082,2252
"16th American Cont. Women",2025-05-02,"Campos,Maria Jose","Lopez Rayo,Isabella","1-0",2235,2021
"16th American Cont. Women",2025-05-02,"Hernandez Diaz,Paula Sofia","Li,Yunshan","1/2-1/2",2014,2228
"16th American Cont. Women",2025-05-02,"Ortiz Verdezoto,Anahi","Caballero Quijano,Mitzy Mishell","1-0",2218,1987
"16th American Cont. Women",2025-05-02,"Miranda Llanes,Y","Padilla Garcia,C","1-0",2254,1904
"16th American Cont. Women",2025-05-02,"Morales Santos,Natasha","Arribas Robaina,M","0-1",1974,2180
"16th American Cont. Women",2025-05-02,"Miranda Rodriguez,T","Yepez Montenegro,Gloria Luz","1-0",2126,1869
"16th American Cont. Women",2025-05-02,"Tec Rodas,Sofia Isavelina","Miller,Rachel","0-1",1916,1967
"16th American Cont. Women",2025-05-02,"Mogollon Tobar,Nicolle Julieth","Martinez de La Trinidad,Alexandra","1-0",2065,1932
"16th American Cont. Women",2025-05-02,"Garcia Gomez,Valeria","Contreras Huaman,Fiorella","0-1",1756,2341
"16th American Cont. Women",2025-05-02,"Sanchez Tobar,Francisca Valenti","Vargas Reyes,Gloria Tzotzi","1/2-1/2",1964,1760
"16th American Cont. Women",2025-05-02,"Velarde Hernandez,Paulina Yunuen","Mateus,Mar","0-1",1748,1963
"16th American Cont. Women",2025-05-02,"Montano Vicente,Guadalupe","Barrera Garcia,Fernanda Guadalupe","1-0",1940,1755
"16th American Cont. Women",2025-05-02,"Santiago Sontay,Jenny Fernanda","Diaz Bartolo,Elizabeth Schahrazad","1-0",1742,1933
"16th American Cont. Women",2025-05-02,"Olea Valle,Scarlett Daniela","Garcia Ortega,Natalia Belen","1-0",1933,1744
"16th American Cont. Women",2025-05-02,"Garcia Hernandez,Rebeca","Mendoza Recio,Josselyne","0-1",1903,1715
"16th American Cont. Women",2025-05-02,"Diaz Gonzalez Jardon,Shirel","Raymundo,Deycy Daniela","0-1",1683,1898
"16th American Cont. Women",2025-05-02,"Mazariego,C","Chen,Megan","1-0",1893,1702
"16th American Cont. Women",2025-05-02,"Sanchez Lopez,Keren","Conde Mares,Vanya Briseyda","1/2-1/2",1661,1888
"16th American Cont. Women",2025-05-02,"Coronado Osorio,Sofia Abigail","Ordonez Alarcon,Daniela","1-0",1871,1669
"16th American Cont. Women",2025-05-02,"Rodriguez Santana,America Zuley","Jaramillo Rivadeneira,Kerly Samantha","0-1",1465,1841
"16th American Cont. Women",2025-05-02,"Juarez Garcia,Daniela","Galvan Anguiano,Victoria","1-0",1827,1530
"16th American Cont. Women",2025-05-02,"Rojas Reza,Yaretzi Elizabeth","Rivera,I","0-1",1507,2141
"16th American Cont. Women",2025-05-02,"Hernandez Ortega,Carolina","Gonzalez Peiro,Alma","1-0",1843,1711
"16th American Cont. Women",2025-05-02,"Bahena Tello,Tania Quetzalli","Macedo Salcedo,Sofia","1/2-1/2",1539,1623
"16th American Cont. Women",2025-05-02,"Saidy Ayala,D","Manzano Vera,Ana Sofia","1-0",1595,1546
"16th American Cont. Women",2025-05-02,"Resendiz Turbi,Miley Jireh","Zamora Marquez,Alondra Sarahi","1/2-1/2",1524,1591
"16th American Cont. Women",2025-05-02,"Gaona Garrido,Estefania","Hernandez Lopez,Sarahi","0-1",1586,1510
"16th American Cont. Women",2025-05-02,"Bravo Alvarez,Layla Constanza","Dotor Martinez,Zoe","0-1",1472,1572
"16th American Cont. Women",2025-05-02,"Gonzalez Peiro,Naiara","Bagatella Avalos,Alondra","0-1",1563,1491
"16th American Cont. Women",2025-05-03,"Gomez Barrera,Javiera Belen","Campos,Maria Jose","1-0",2252,2235
"16th American Cont. Women",2025-05-03,"Francisco Guecamburu,Candela Be","Ortiz Verdezoto,Anahi","1-0",2294,2218
"16th American Cont. Women",2025-05-03,"Arribas Robaina,M","Miranda Llanes,Y","1/2-1/2",2180,2254
"16th American Cont. Women",2025-05-03,"Li,Yunshan","Miranda Rodriguez,T","1-0",2228,2126
"16th American Cont. Women",2025-05-03,"Miller,Rachel","Jimenez Salas,Maria Teresa","0-1",1967,2137
"16th American Cont. Women",2025-05-03,"Lopez Rayo,Isabella","Hernandez Diaz,Paula Sofia","1/2-1/2",2021,2014
"16th American Cont. Women",2025-05-03,"Contreras Huaman,Fiorella","Mazariego,C","1/2-1/2",2341,1893
"16th American Cont. Women",2025-05-03,"Padilla Garcia,C","Argote Heredia,Valentina","1-0",1904,2082
"16th American Cont. Women",2025-05-03,"Raymundo,Deycy Daniela","Mogollon Tobar,Nicolle Julieth","1/2-1/2",1898,2065
"16th American Cont. Women",2025-05-03,"Caballero Quijano,Mitzy Mishell","Coronado Osorio,Sofia Abigail","1-0",1987,1871
"16th American Cont. Women",2025-05-03,"Mateus,Mar","Juarez Garcia,Daniela","1-0",1963,1827
"16th American Cont. Women",2025-05-03,"Jaramillo Rivadeneira,Kerly Samantha","Montano Vicente,Guadalupe","1-0",1841,1940
"16th American Cont. Women",2025-05-03,"Mendoza Recio,Josselyne","Olea Valle,Scarlett Daniela","1/2-1/2",1715,1933
"16th American Cont. Women",2025-05-03,"Martinez de La Trinidad,Alexandra","Santiago Sontay,Jenny Fernanda","1-0",1932,1742
"16th American Cont. Women",2025-05-03,"Rivera,I","Hernandez Ortega,Carolina","1-0",2141,1843
"16th American Cont. Women",2025-05-03,"Conde Mares,Vanya Briseyda","Morales Santos,Natasha","0-1",1888,1974
"16th American Cont. Women",2025-05-03,"Yepez Montenegro,Gloria Luz","Sanchez Tobar,Francisca Valenti","1-0",1869,1964
"16th American Cont. Women",2025-05-03,"Vargas Reyes,Gloria Tzotzi","Tec Rodas,Sofia Isavelina","1-0",1760,1916
"16th American Cont. Women",2025-05-03,"Diaz Bartolo,Elizabeth Schahrazad","Sanchez Lopez,Keren","1-0",1933,1661
"16th American Cont. Women",2025-05-03,"Dotor Martinez,Zoe","Garcia Hernandez,Rebeca","0-1",1572,1903
"16th American Cont. Women",2025-05-03,"Galvan Anguiano,Victoria","Garcia Gomez,Valeria","1-0",1530,1756
"16th American Cont. Women",2025-05-03,"Barrera Garcia,Fernanda Guadalupe","Saidy Ayala,D","1-0",1755,1595
"16th American Cont. Women",2025-05-03,"Hernandez Lopez,Sarahi","Velarde Hernandez,Paulina Yunuen","0-1",1510,1748
"16th American Cont. Women",2025-05-03,"Garcia Ortega,Natalia Belen","Rojas Reza,Yaretzi Elizabeth","1-0",1744,1507
"16th American Cont. Women",2025-05-03,"Chen,Megan","Conde Delgado,Valeria","1-0",1702,NA
"16th American Cont. Women",2025-05-03,"Bagatella Avalos,Alondra","Diaz Gonzalez Jardon,Shirel","0-1",1491,1683
"16th American Cont. Women",2025-05-03,"Ordonez Alarcon,Daniela","Rodriguez Santana,America Zuley","1/2-1/2",1669,1465
"16th American Cont. Women",2025-05-03,"Macedo Salcedo,Sofia","Resendiz Turbi,Miley Jireh","1/2-1/2",1623,1524
"16th American Cont. Women",2025-05-03,"Zamora Marquez,Alondra Sarahi","Bahena Tello,Tania Quetzalli","1-0",1591,1539
"16th American Cont. Women",2025-05-03,"Gonzalez Peiro,Alma","Gonzalez Peiro,Naiara","0-1",1711,1563
"16th American Cont. Women",2025-05-03,"Manzano Vera,Ana Sofia","Gaona Garrido,Estefania","1/2-1/2",1546,1586
"16th American Cont. Women",2025-05-03,"Jimenez Salas,Maria Teresa","Gomez Barrera,Javiera Belen","1/2-1/2",2137,2252
"16th American Cont. Women",2025-05-03,"Li,Yunshan","Francisco Guecamburu,Candela Be","1/2-1/2",2228,2294
"16th American Cont. Women",2025-05-03,"Miranda Llanes,Y","Caballero Quijano,Mitzy Mishell","1-0",2254,1987
"16th American Cont. Women",2025-05-03,"Campos,Maria Jose","Padilla Garcia,C","1-0",2235,1904
"16th American Cont. Women",2025-05-03,"Ortiz Verdezoto,Anahi","Mateus,Mar","1-0",2218,1963
"16th American Cont. Women",2025-05-03,"Hernandez Diaz,Paula Sofia","Arribas Robaina,M","1/2-1/2",2014,2180
"16th American Cont. Women",2025-05-03,"Jaramillo Rivadeneira,Kerly Samantha","Contreras Huaman,Fiorella","1-0",1841,2341
"16th American Cont. Women",2025-05-03,"Olea Valle,Scarlett Daniela","Rivera,I","0-1",1933,2141
"16th American Cont. Women",2025-05-03,"Miranda Rodriguez,T","Raymundo,Deycy Daniela","1/2-1/2",2126,1898
"16th American Cont. Women",2025-05-03,"Mogollon Tobar,Nicolle Julieth","Yepez Montenegro,Gloria Luz","1-0",2065,1869
"16th American Cont. Women",2025-05-03,"Martinez de La Trinidad,Alexandra","Lopez Rayo,Isabella","1-0",1932,2021
"16th American Cont. Women",2025-05-03,"Morales Santos,Natasha","Vargas Reyes,Gloria Tzotzi","1/2-1/2",1974,1760
"16th American Cont. Women",2025-05-03,"Mazariego,C","Miller,Rachel","0-1",1893,1967
"16th American Cont. Women",2025-05-03,"Argote Heredia,Valentina","Mendoza Recio,Josselyne","1/2-1/2",2082,1715
"16th American Cont. Women",2025-05-03,"Montano Vicente,Guadalupe","Velarde Hernandez,Paulina Yunuen","0-1",1940,1748
"16th American Cont. Women",2025-05-03,"Diaz Gonzalez Jardon,Shirel","Diaz Bartolo,Elizabeth Schahrazad","0-1",1683,1933
"16th American Cont. Women",2025-05-03,"Garcia Hernandez,Rebeca","Garcia Ortega,Natalia Belen","1/2-1/2",1903,1744
"16th American Cont. Women",2025-05-03,"Coronado Osorio,Sofia Abigail","Galvan Anguiano,Victoria","0-1",1871,1530
"16th American Cont. Women",2025-05-03,"Juarez Garcia,Daniela","Chen,Megan","1-0",1827,1702
"16th American Cont. Women",2025-05-03,"Santiago Sontay,Jenny Fernanda","Barrera Garcia,Fernanda Guadalupe","1-0",1742,1755
"16th American Cont. Women",2025-05-03,"Sanchez Tobar,Francisca Valenti","Ordonez Alarcon,Daniela","1-0",1964,1669
"16th American Cont. Women",2025-05-03,"Tec Rodas,Sofia Isavelina","Sanchez Lopez,Keren","1-0",1916,1661
"16th American Cont. Women",2025-05-03,"Rodriguez Santana,America Zuley","Conde Mares,Vanya Briseyda","0-1",1465,1888
"16th American Cont. Women",2025-05-03,"Hernandez Ortega,Carolina","Zamora Marquez,Alondra Sarahi","1-0",1843,1591
"16th American Cont. Women",2025-05-03,"Garcia Gomez,Valeria","Hernandez Lopez,Sarahi","1-0",1756,1510
"16th American Cont. Women",2025-05-03,"Rojas Reza,Yaretzi Elizabeth","Macedo Salcedo,Sofia","0-1",1507,1623
"16th American Cont. Women",2025-05-03,"Saidy Ayala,D","Bagatella Avalos,Alondra","0-1",1595,1491
"16th American Cont. Women",2025-05-03,"Conde Delgado,Valeria","Dotor Martinez,Zoe","0-1",NA,1572
"16th American Cont. Women",2025-05-03,"Gonzalez Peiro,Naiara","Bravo Alvarez,Layla Constanza","1-0",1563,1472
"16th American Cont. Women",2025-05-03,"Resendiz Turbi,Miley Jireh","Gaona Garrido,Estefania","1/2-1/2",1524,1586
"16th American Cont. Women",2025-05-03,"Bahena Tello,Tania Quetzalli","Manzano Vera,Ana Sofia","0-1",1539,1546
"16th American Cont. Women",2025-05-04,"Gomez Barrera,Javiera Belen","Miranda Llanes,Y","0-1",2252,2254
"16th American Cont. Women",2025-05-04,"Francisco Guecamburu,Candela Be","Jaramillo Rivadeneira,Kerly Samantha","1-0",2294,1841
"16th American Cont. Women",2025-05-04,"Ortiz Verdezoto,Anahi","Campos,Maria Jose","1/2-1/2",2218,2235
"16th American Cont. Women",2025-05-04,"Jimenez Salas,Maria Teresa","Li,Yunshan","0-1",2137,2228
"16th American Cont. Women",2025-05-04,"Arribas Robaina,M","Martinez de La Trinidad,Alexandra","1-0",2180,1932
"16th American Cont. Women",2025-05-04,"Rivera,I","Hernandez Diaz,Paula Sofia","1/2-1/2",2141,2014
"16th American Cont. Women",2025-05-04,"Miller,Rachel","Mogollon Tobar,Nicolle Julieth","1-0",1967,2065
"16th American Cont. Women",2025-05-04,"Vargas Reyes,Gloria Tzotzi","Miranda Rodriguez,T","0-1",1760,2126
"16th American Cont. Women",2025-05-04,"Caballero Quijano,Mitzy Mishell","Raymundo,Deycy Daniela","1-0",1987,1898
"16th American Cont. Women",2025-05-04,"Velarde Hernandez,Paulina Yunuen","Morales Santos,Natasha","1/2-1/2",1748,1974
"16th American Cont. Women",2025-05-04,"Mateus,Mar","Santiago Sontay,Jenny Fernanda","1-0",1963,1742
"16th American Cont. Women",2025-05-04,"Diaz Bartolo,Elizabeth Schahrazad","Juarez Garcia,Daniela","1-0",1933,1827
"16th American Cont. Women",2025-05-04,"Padilla Garcia,C","Mendoza Recio,Josselyne","1-0",1904,1715
"16th American Cont. Women",2025-05-04,"Galvan Anguiano,Victoria","Sanchez Tobar,Francisca Valenti","0-1",1530,1964
"16th American Cont. Women",2025-05-04,"Contreras Huaman,Fiorella","Garcia Hernandez,Rebeca","1-0",2341,1903
"16th American Cont. Women",2025-05-04,"Conde Mares,Vanya Briseyda","Argote Heredia,Valentina","0-1",1888,2082
"16th American Cont. Women",2025-05-04,"Lopez Rayo,Isabella","Mazariego,C","1-0",2021,1893
"16th American Cont. Women",2025-05-04,"Yepez Montenegro,Gloria Luz","Olea Valle,Scarlett Daniela","1-0",1869,1933
"16th American Cont. Women",2025-05-04,"Garcia Ortega,Natalia Belen","Tec Rodas,Sofia Isavelina","1-0",1744,1916
"16th American Cont. Women",2025-05-04,"Barrera Garcia,Fernanda Guadalupe","Hernandez Ortega,Carolina","1/2-1/2",1755,1843
"16th American Cont. Women",2025-05-04,"Macedo Salcedo,Sofia","Montano Vicente,Guadalupe","0-1",1623,1940
"16th American Cont. Women",2025-05-04,"Dotor Martinez,Zoe","Coronado Osorio,Sofia Abigail","0-1",1572,1871
"16th American Cont. Women",2025-05-04,"Bagatella Avalos,Alondra","Garcia Gomez,Valeria","0-1",1491,1756
"16th American Cont. Women",2025-05-04,"Chen,Megan","Diaz Gonzalez Jardon,Shirel","0-1",1702,1683
"16th American Cont. Women",2025-05-04,"Ordonez Alarcon,Daniela","Gonzalez Peiro,Naiara","1-0",1669,1563
"16th American Cont. Women",2025-05-04,"Sanchez Lopez,Keren","Resendiz Turbi,Miley Jireh","1-0",1661,1524
"16th American Cont. Women",2025-05-04,"Zamora Marquez,Alondra Sarahi","Rodriguez Santana,America Zuley","1/2-1/2",1591,1465
"16th American Cont. Women",2025-05-04,"Manzano Vera,Ana Sofia","Gonzalez Peiro,Alma","1-0",1546,1711
"16th American Cont. Women",2025-05-04,"Gaona Garrido,Estefania","Conde Delgado,Valeria","1/2-1/2",1586,NA
"16th American Cont. Women",2025-05-04,"Bravo Alvarez,Layla Constanza","Rojas Reza,Yaretzi Elizabeth","0-1",1472,1507
"16th American Cont. Women",2025-05-04,"Hernandez Lopez,Sarahi","Bahena Tello,Tania Quetzalli","0-1",1510,1539
"3rd Hotel Stockholm North",2025-05-03,"Sivuk,V","Hirneise,J","1-0",2501,2328
"3rd Hotel Stockholm North",2025-05-03,"Talukdar,Rohan","Ouellet,Maili-Jade","1-0",2362,2305
"3rd Hotel Stockholm North",2025-05-03,"Stefansson,Vignir Vatnar","Galperin,Platon","1/2-1/2",2528,2494
"3rd Hotel Stockholm North",2025-05-03,"Hirneise,J","Galperin,Platon","1/2-1/2",2328,2494
"3rd Hotel Stockholm North",2025-05-03,"Ouellet,Maili-Jade","Stefansson,Vignir Vatnar","1-0",2305,2528
"3rd Hotel Stockholm North",2025-05-03,"Sivuk,V","Talukdar,Rohan","1-0",2501,2362
"3rd Hotel Stockholm North",2025-05-04,"Talukdar,Rohan","Hirneise,J","1/2-1/2",2362,2328
"3rd Hotel Stockholm North",2025-05-04,"Stefansson,Vignir Vatnar","Sivuk,V","1/2-1/2",2528,2501
"3rd Hotel Stockholm North",2025-05-04,"Galperin,Platon","Ouellet,Maili-Jade","1-0",2494,2305
"3rd Hotel Stockholm North",2025-05-04,"Hirneise,J","Ouellet,Maili-Jade","1/2-1/2",2328,2305
"3rd Hotel Stockholm North",2025-05-04,"Sivuk,V","Galperin,Platon","1/2-1/2",2501,2494
"3rd Hotel Stockholm North",2025-05-04,"Talukdar,Rohan","Stefansson,Vignir Vatnar","0-1",2362,2528
"3rd Hotel Stockholm North",2025-05-05,"Stefansson,Vignir Vatnar","Hirneise,J","1-0",2528,2328
"3rd Hotel Stockholm North",2025-05-05,"Galperin,Platon","Talukdar,Rohan","1-0",2494,2362
"3rd Hotel Stockholm North",2025-05-05,"Ouellet,Maili-Jade","Sivuk,V","0-1",2305,2501
"2nd Hotel Stockholm N IM",2025-05-03,"Valcu,Lavinia","Domalchuk-Jonasson,Aleksandr","0-1",2143,2357
"2nd Hotel Stockholm N IM",2025-05-03,"Kingsley,Elias","Karas,Marek","1-0",2007,2200
"2nd Hotel Stockholm N IM",2025-05-03,"Berezjuk,S","Ljungros,Lo","1/2-1/2",2349,2072
"2nd Hotel Stockholm N IM",2025-05-03,"Heimisson,Hilmir Freyr","Rybka,Simon","1/2-1/2",2350,2318
"2nd Hotel Stockholm N IM",2025-05-03,"Sorensen,Hampus","Cederstam,Carl","1/2-1/2",2435,2325
"2nd Hotel Stockholm N IM",2025-05-03,"Domalchuk-Jonasson,Aleksandr","Cederstam,Carl","1/2-1/2",2357,2325
"2nd Hotel Stockholm N IM",2025-05-03,"Rybka,Simon","Sorensen,Hampus","1/2-1/2",2318,2435
"2nd Hotel Stockholm N IM",2025-05-03,"Ljungros,Lo","Heimisson,Hilmir Freyr","0-1",2072,2350
"2nd Hotel Stockholm N IM",2025-05-03,"Karas,Marek","Berezjuk,S","1-0",2200,2349
"2nd Hotel Stockholm N IM",2025-05-03,"Valcu,Lavinia","Kingsley,Elias","1/2-1/2",2143,2007
"2nd Hotel Stockholm N IM",2025-05-04,"Kingsley,Elias","Domalchuk-Jonasson,Aleksandr","0-1",2007,2357
"2nd Hotel Stockholm N IM",2025-05-04,"Berezjuk,S","Valcu,Lavinia","1/2-1/2",2349,2143
"2nd Hotel Stockholm N IM",2025-05-04,"Heimisson,Hilmir Freyr","Karas,Marek","1-0",2350,2200
"2nd Hotel Stockholm N IM",2025-05-04,"Sorensen,Hampus","Ljungros,Lo","1-0",2435,2072
"2nd Hotel Stockholm N IM",2025-05-04,"Cederstam,Carl","Rybka,Simon","1/2-1/2",2325,2318
"2nd Hotel Stockholm N IM",2025-05-04,"Domalchuk-Jonasson,Aleksandr","Rybka,Simon","1/2-1/2",2357,2318
"2nd Hotel Stockholm N IM",2025-05-04,"Ljungros,Lo","Cederstam,Carl","0-1",2072,2325
"2nd Hotel Stockholm N IM",2025-05-04,"Karas,Marek","Sorensen,Hampus","0-1",2200,2435
"2nd Hotel Stockholm N IM",2025-05-04,"Valcu,Lavinia","Heimisson,Hilmir Freyr","0-1",2143,2350
"2nd Hotel Stockholm N IM",2025-05-04,"Kingsley,Elias","Berezjuk,S","0-1",2007,2349
"2nd Hotel Stockholm N IM",2025-05-05,"Berezjuk,S","Domalchuk-Jonasson,Aleksandr","1-0",2349,2357
"2nd Hotel Stockholm N IM",2025-05-05,"Heimisson,Hilmir Freyr","Kingsley,Elias","1-0",2350,2007
"2nd Hotel Stockholm N IM",2025-05-05,"Sorensen,Hampus","Valcu,Lavinia","1-0",2435,2143
"2nd Hotel Stockholm N IM",2025-05-05,"Cederstam,Carl","Karas,Marek","0-1",2325,2200
