"Event","Date","White","Black","Result","WhiteElo","BlackElo"
"Titled Tue 17th Jun Late",2025-06-17,"Ambartsumova,K","Moroni,L","0-1",2403,2549
"Titled Tue 17th Jun Late",2025-06-17,"Perez Rojas,Jorge","Kukushkin,Ivan","1-0",2100,2008
"Titled Tue 17th Jun Late",2025-06-17,"Nurgaliyeva,Zarina","Bukreev,Stanislav","1-0",2252,2305
"Titled Tue 17th Jun Late",2025-06-17,"Thorsteinsdottir,H","Fomevor,Cephas Clinton","1-0",2004,1883
"Titled Tue 17th Jun Late",2025-06-17,"Yevchenko,A","Mafra,K","1-0",2276,2076
"Titled Tue 17th Jun Late",2025-06-17,"Sarana,A","Naroditsky,D","0-1",2686,2619
"Titled Tue 17th Jun Late",2025-06-17,"Qian,Ashley","Grabinsky,V","1-0",2033,2192
"Titled Tue 17th Jun Late",2025-06-17,"Przybylski,W","Piesik,P","0-1",2340,2436
"Titled Tue 17th Jun Late",2025-06-17,"Tang,Benjamin","Jovic,Sta","0-1",2132,2096
"Titled Tue 17th Jun Late",2025-06-17,"Levano Loayza,Adriano Jaffet","Hungaski,R","0-1",2023,2477
"Titled Tue 17th Jun Late",2025-06-17,"Gustafsson,J","Kanakaris,G","1-0",2591,2396
"Titled Tue 17th Jun Late",2025-06-17,"Manukyan,SaA","Salinas Herrera,P","0-1",2294,2447
"Titled Tue 17th Jun Late",2025-06-17,"Petrenko,Maryna","Chen,Yidong","0-1",2062,2074
"Titled Tue 17th Jun Late",2025-06-17,"Clawitter,C","Khanbutaev,Artemii","0-1",2050,2139
"Titled Tue 17th Jun Late",2025-06-17,"Rustemov,A","Haydon,D","1-0",2525,2284
"Titled Tue 17th Jun Late",2025-06-17,"Guerra Mendez,J","Hartge,Gedeon","1/2-1/2",2478,2328
"Titled Tue 17th Jun Late",2025-06-17,"Moreira,Ron","Gorbenko,R","1-0",2094,2201
"Titled Tue 17th Jun Late",2025-06-17,"Tang,Andrew","Leenhouts,K","1-0",2529,2476
"Titled Tue 17th Jun Late",2025-06-17,"Goryachkina,A","Ernst,Luca","1/2-1/2",2533,2215
"Titled Tue 17th Jun Late",2025-06-17,"Demirtas,Alper","Sohal,T","1-0",2205,2234
"Titled Tue 17th Jun Late",2025-06-17,"Frischmann,Rick","Terron Elena,F","1-0",2355,2148
"Titled Tue 17th Jun Late",2025-06-17,"Askarov,Ba","Sheehan,Ethan","0-1",2297,2364
"Titled Tue 17th Jun Late",2025-06-17,"Lin,Bryan Enming","Maksimovic,Bojan","1-0",2343,2514
"Titled Tue 17th Jun Late",2025-06-17,"Matinian,N","Cernov,Henrik","0-1",2421,2325
"Titled Tue 17th Jun Late",2025-06-17,"Khenkin,I","Rao,Anjaneya Sripathy","1-0",2499,2217
"Titled Tue 17th Jun Late",2025-06-17,"Rosen,E","Oksendal,Martin","1-0",2377,2235
"Titled Tue 17th Jun Late",2025-06-17,"Modric,N","Willim,M","1-0",2088,2024
"Titled Tue 17th Jun Late",2025-06-17,"George,Kevin","Yanev,Tihomir","0-1",2327,2354
"Titled Tue 17th Jun Late",2025-06-17,"Bazan Romero,Octavio Aaron","Bratovic,B","1-0",2289,2319
"Titled Tue 17th Jun Late",2025-06-17,"Ivashentseva,Dominika","Vardi,Ilan","0-1",1969,NA
"Titled Tue 17th Jun Late",2025-06-17,"Nita,L","Tinmaz,Kerem","0-1",2143,2013
"Titled Tue 17th Jun Late",2025-06-17,"Steinberg,N","Suleymanli,Suleyman","1-0",2554,2308
"Titled Tue 17th Jun Late",2025-06-17,"Shermuhammadov,Samandar","Svane,R","0-1",2110,2626
"Titled Tue 17th Jun Late",2025-06-17,"Ali,Se","Janaszak,Daw","0-1",2400,2306
"Titled Tue 17th Jun Late",2025-06-17,"Oro,Faustino","Hakobyan,Aram","1-0",2465,2620
"Titled Tue 17th Jun Late",2025-06-17,"Beyer,Lorenz","Guerrero Cataldo,Juan Andres","1-0",2226,2082
"Titled Tue 17th Jun Late",2025-06-17,"Stemmler,Fabian","Ady,J","1/2-1/2",2190,2355
"Titled Tue 17th Jun Late",2025-06-17,"Montano Vicente,Guadalupe","Miserendino,A","1-0",1938,2032
"Titled Tue 17th Jun Late",2025-06-17,"Tamames Soria,Cesar Manuel","Chocenka,D","1-0",2221,2314
"Titled Tue 17th Jun Late",2025-06-17,"Tymrakiewicz,R","Schmider,Niklas","0-1",2206,2421
"Titled Tue 17th Jun Late",2025-06-17,"Zuferi,E","Makridis,Dimitrios","1-0",2339,2283
"Titled Tue 17th Jun Late",2025-06-17,"Swara Lakshmi S Nair","Sinkar,Anagha Aniket","0-1",2187,1776
"Titled Tue 17th Jun Late",2025-06-17,"Demchenko,A","Maghsoodloo,Parham","0-1",2619,2691
"Titled Tue 17th Jun Late",2025-06-17,"Ismayilova,Khanim","Watanabe,A","0-1",1971,2284
"Titled Tue 17th Jun Late",2025-06-17,"Bluebaum,M","Caruana,F","0-1",2663,2777
"Titled Tue 17th Jun Late",2025-06-17,"Damaraju,Ashwin","Rodrigues,Le","1-0",2084,2111
"Titled Tue 17th Jun Late",2025-06-17,"Roebers,Eline","Bulgak,Damir","0-1",2356,2213
"Titled Tue 17th Jun Late",2025-06-17,"Shapiro,Dan","Ferrara,Enzo","0-1",2284,2138
"Titled Tue 17th Jun Late",2025-06-17,"Guliev,Gasan","Ferreira,VitorH","1-0",2123,2128
"Titled Tue 17th Jun Late",2025-06-17,"Danzer,G","Karas,Eugenia","0-1",2172,2124
"Titled Tue 17th Jun Late",2025-06-17,"Pakleza,Z","Barp,Alberto","1-0",2484,2414
"Titled Tue 17th Jun Late",2025-06-17,"Garcia Hernandez,Rebeca","Thake,Conrad","1-0",1904,1873
"Titled Tue 17th Jun Late",2025-06-17,"Szpar,Milosz","Kislinsky,A","1/2-1/2",2495,2341
"Titled Tue 17th Jun Late",2025-06-17,"Lisenkov,Svyatoslav","Khlebovich,A","1/2-1/2",2283,2423
"Titled Tue 17th Jun Late",2025-06-17,"Pranav,V","Schnaider,Ilan","1-0",2595,2388
"Titled Tue 17th Jun Late",2025-06-17,"Manvelyan,Mikayel","Nguyen Ngoc Truong Son","0-1",2362,2600
"Titled Tue 17th Jun Late",2025-06-17,"Londono Lopez,Donaldo","Al Tarbosh,W","0-1",2186,2223
"Titled Tue 17th Jun Late",2025-06-17,"Wu,William","Ngo,Quang Thai","1/2-1/2",1998,2326
"Titled Tue 17th Jun Late",2025-06-17,"Caprio,G","Toktomushev,Teimur","1-0",2435,2390
"Titled Tue 17th Jun Late",2025-06-17,"Yilmaz,M","Ilinca,Felix-Antonio","1-0",2586,2431
"Titled Tue 17th Jun Late",2025-06-17,"Hariharan,Shambavi","Ersahin,B","1/2-1/2",1936,2106
"Titled Tue 17th Jun Late",2025-06-17,"Labussiere,Victor","Grover,S","1/2-1/2",2312,2465
"Titled Tue 17th Jun Late",2025-06-17,"Nayak,Rajesh","Krishnakumar,Sriram","1/2-1/2",2262,2197
"Titled Tue 17th Jun Late",2025-06-17,"Niemann,Hans Moke","Nakamura,Hi","1-0",2736,2804
"Titled Tue 17th Jun Late",2025-06-17,"Rajaram,Rohan","Sharankov,G","1-0",2164,2238
"Titled Tue 17th Jun Late",2025-06-17,"Cevizci,Yusuf Baran","Distaso,Antonio Pio","0-1",2062,2253
"Titled Tue 17th Jun Late",2025-06-17,"Ahmad,Khagan","Liu,Xiangyi","1-0",2394,2370
"Titled Tue 17th Jun Late",2025-06-17,"Ibarra Carlos Roberto","Winkels,M","1/2-1/2",2116,1905
"Titled Tue 17th Jun Late",2025-06-17,"Yevchenko,A","Danzer,G","1-0",2276,2172
"Titled Tue 17th Jun Late",2025-06-17,"Ismayilova,Khanim","Qian,Ashley","1-0",1971,2033
"Titled Tue 17th Jun Late",2025-06-17,"Al Tarbosh,W","Perez Rojas,Jorge","1-0",2223,2100
"Titled Tue 17th Jun Late",2025-06-17,"Makridis,Dimitrios","Klepek,Witold","1-0",2283,2253
"Titled Tue 17th Jun Late",2025-06-17,"Mai,Alexander Oliver","Gimeno Martos,R","1-0",2171,2090
"Titled Tue 17th Jun Late",2025-06-17,"Zou,Chen","Jakubowski,K","1-0",2443,2448
"Titled Tue 17th Jun Late",2025-06-17,"Willim,M","Montano Vicente,Guadalupe","0-1",2024,1938
"Titled Tue 17th Jun Late",2025-06-17,"Sohal,T","Linares Orellana,Hector Jose","1-0",2234,2111
"Titled Tue 17th Jun Late",2025-06-17,"Kochetkov,G","Baylav,Can","1-0",2277,2056
"Titled Tue 17th Jun Late",2025-06-17,"Bulgak,Damir","Davtyan,Artur","0-1",2213,2472
"Titled Tue 17th Jun Late",2025-06-17,"Ferraz,Michel Liah","Modric,N","1-0",2007,2088
"Titled Tue 17th Jun Late",2025-06-17,"Ragger,M","Baturin-Vinogradov,Miroslav","1-0",2566,2046
"Titled Tue 17th Jun Late",2025-06-17,"Piesik,P","Shafer,Logan C","1-0",2436,2217
"Titled Tue 17th Jun Late",2025-06-17,"Cernov,Henrik","Ilinca,Felix-Antonio","1/2-1/2",2325,2431
"Titled Tue 17th Jun Late",2025-06-17,"Caruana,F","Niemann,Hans Moke","1/2-1/2",2777,2736
"Titled Tue 17th Jun Late",2025-06-17,"Mafra,K","Vazelakis,D","0-1",2076,1857
"Titled Tue 17th Jun Late",2025-06-17,"Reprintsev,A","Jing,Andrew","1-0",2256,2292
"Titled Tue 17th Jun Late",2025-06-17,"Drygalov,Sergey","Rustamov,Rustam","1-0",2560,2334
"Titled Tue 17th Jun Late",2025-06-17,"Domingo Nunez,Alejandro","Suvradeepta,D","1-0",2340,2230
"Titled Tue 17th Jun Late",2025-06-17,"Tinmaz,Kerem","Li,Eric 2007","0-1",2013,2372
"Titled Tue 17th Jun Late",2025-06-17,"Bryakin,M","Bazan Romero,Octavio Aaron","1-0",2462,2289
"Titled Tue 17th Jun Late",2025-06-17,"Maksimovic,Bojan","Krawczyk,Flawian","0-1",2514,2247
"Titled Tue 17th Jun Late",2025-06-17,"Distaso,Antonio Pio","Oksendal,Martin","0-1",2253,2235
"Titled Tue 17th Jun Late",2025-06-17,"Sharankov,G","Gkavardinas,Antonios","0-1",2238,2278
"Titled Tue 17th Jun Late",2025-06-17,"Rosenbecker,Daniel","Vila Dupla,A","0-1",2109,2056
"Titled Tue 17th Jun Late",2025-06-17,"Ngo,Quang Thai","Sindarov,Islombek","0-1",2326,2129
"Titled Tue 17th Jun Late",2025-06-17,"Kislinsky,A","Askarov,Ba","1-0",2341,2297
"Titled Tue 17th Jun Late",2025-06-17,"Aliyev,E","Hariharan,Shambavi","1-0",2123,1936
"Titled Tue 17th Jun Late",2025-06-17,"Molinaroli,M","Li Xueyi","1-0",2157,2220
"Titled Tue 17th Jun Late",2025-06-17,"Sadykov,Ra","Palczert,Matyas","1-0",2264,2396
"Titled Tue 17th Jun Late",2025-06-17,"Petrus,Adrian","Khenkin,I","0-1",2203,2499
"Titled Tue 17th Jun Late",2025-06-17,"Khanbutaev,Artemii","Vinolas Anglada,Laura","0-1",2139,2059
"Titled Tue 17th Jun Late",2025-06-17,"Shermuhammadov,Samandar","Sethuraman,Roshan","0-1",2110,2074
"Titled Tue 17th Jun Late",2025-06-17,"Watanabe,A","Kjaergaard Jensen,J","1-0",2284,2081
"Titled Tue 17th Jun Late",2025-06-17,"Galchenko,Matvey","Sarana,A","0-1",2435,2686
"Titled Tue 17th Jun Late",2025-06-17,"Calvo Gonzalez,Jose Felix","Cevizci,Yusuf Baran","1-0",2168,2062
"Titled Tue 17th Jun Late",2025-06-17,"Schmider,Niklas","Gerbelli Neto,E","0-1",2421,2114
"Titled Tue 17th Jun Late",2025-06-17,"Jasinski,Alexander","Petrenko,Maryna","1-0",1989,2062
"Titled Tue 17th Jun Late",2025-06-17,"Souza,L","Garcia Correa,J","0-1",2254,2103
"Titled Tue 17th Jun Late",2025-06-17,"Labussiere,Victor","Manvelyan,Mikayel","0-1",2312,2362
"Titled Tue 17th Jun Late",2025-06-17,"Hartge,Gedeon","Deng,Henry","0-1",2328,2327
"Titled Tue 17th Jun Late",2025-06-17,"Holinka,Henning","Marchesich,Giovanni","1-0",2303,2189
"Titled Tue 17th Jun Late",2025-06-17,"Ersoz,Teoman Guney","Mesquita,Eduardo Barbosa","1-0",2052,2014
"Titled Tue 17th Jun Late",2025-06-17,"Sroczynski,M","Karas,Eugenia","1-0",2236,2124
"Titled Tue 17th Jun Late",2025-06-17,"Bacus,Dharim","Guerra Mendez,J","0-1",2131,2478
"Titled Tue 17th Jun Late",2025-06-17,"Daspres,L","Kukushkin,Ivan","0-1",2207,2008
"Titled Tue 17th Jun Late",2025-06-17,"Grabinsky,V","Borges,W","0-1",2192,2062
"Titled Tue 17th Jun Late",2025-06-17,"Zuferi,E","Rosen,E","1-0",2339,2377
"Titled Tue 17th Jun Late",2025-06-17,"Ferreira,VitorH","Mayaud,R","1-0",2128,2126
"Titled Tue 17th Jun Late",2025-06-17,"Ernst,Luca","Gustafsson,J","0-1",2215,2591
"Titled Tue 17th Jun Late",2025-06-17,"Yazici,Ugur Doga","Zlatin,Alexander","0-1",2161,2313
"Titled Tue 17th Jun Late",2025-06-17,"Pozzari,Simone","Powell,P","1-0",2171,2270
"Titled Tue 17th Jun Late",2025-06-17,"Ferrara,Enzo","Gubajdullin,A","0-1",2138,2233
"Titled Tue 17th Jun Late",2025-06-17,"Lazaro Azcutia,Miguel","Ivashentseva,Dominika","0-1",2275,1969
"Titled Tue 17th Jun Late",2025-06-17,"Norman,Kseniya","Manukyan,SaA","1-0",2069,2294
"Titled Tue 17th Jun Late",2025-06-17,"Svane,R","Schnaider,Ilan","1-0",2626,2388
"Titled Tue 17th Jun Late",2025-06-17,"Tao,Sihan","Beyer,Lorenz","1-0",2202,2226
"Titled Tue 17th Jun Late",2025-06-17,"Hansen,Eric","Lisenkov,Svyatoslav","1-0",2609,2283
"Titled Tue 17th Jun Late",2025-06-17,"Toktomushev,Teimur","Amirkul,Alimzhan","1-0",2390,2357
"Titled Tue 17th Jun Late",2025-06-17,"Suarez,Pedro","Frischmann,Rick","1-0",2066,2355
"Titled Tue 17th Jun Late",2025-06-17,"Thomforde-Toates,Noah","Tang,Andrew","1-0",2128,2529
"Titled Tue 17th Jun Late",2025-06-17,"Romanchuk,V","Buchenau,F","1-0",2266,2205
"Titled Tue 17th Jun Late",2025-06-17,"Zhukovskyi,Oleksandr","Londono Lopez,Donaldo","1-0",2145,2186
"Titled Tue 17th Jun Late",2025-06-17,"Guerrero Cataldo,Juan Andres","Sobek,J","1-0",2082,2195
"Titled Tue 17th Jun Late",2025-06-17,"Krishnakumar,Sriram","Beulen,M","1-0",2197,2359
"Titled Tue 17th Jun Late",2025-06-17,"Yilmaz,M","Xiong,Jeffery","0-1",2586,2639
"Titled Tue 17th Jun Late",2025-06-17,"Mecit,E","Przybylski,W","1-0",2007,2340
"Titled Tue 17th Jun Late",2025-06-17,"Kanakaris,G","Guliev,Gasan","1-0",2396,2123
"Titled Tue 17th Jun Late",2025-06-17,"Holt,C","Shandrygin,Nikita","0-1",2540,2209
"Titled Tue 17th Jun Late",2025-06-17,"Kobo,Ori","Leenhouts,K","1-0",2493,2476
"Titled Tue 17th Jun Late",2025-06-17,"Bardyk,Artem","Nurgaliyeva,Zarina","0-1",2260,2252
"Titled Tue 17th Jun Late",2025-06-17,"Garcia Hernandez,Rebeca","Rasch,H","0-1",1904,2246
"Titled Tue 17th Jun Late",2025-06-17,"Grover,S","Janaszak,Daw","1-0",2465,2306
"Titled Tue 17th Jun Late",2025-06-17,"Gorbenko,R","Abdou Ahmed Alem","0-1",2201,2002
"Titled Tue 17th Jun Late",2025-06-17,"Pranav,V","Firouzja,Alireza","0-1",2595,2766
"Titled Tue 17th Jun Late",2025-06-17,"Ferriz Barrios,A","Gomez Gonzales,Fabiana","1/2-1/2",2102,1796
"Titled Tue 17th Jun Late",2025-06-17,"Thake,Conrad","Uyanga,Byambaa","1-0",1873,2006
"Titled Tue 17th Jun Late",2025-06-17,"Deac,Bogdan-Daniel","Steinberg,N","1-0",2674,2554
"Titled Tue 17th Jun Late",2025-06-17,"Salinas Herrera,P","Haddouche,M","1-0",2447,2490
"Titled Tue 17th Jun Late",2025-06-17,"Jagirapu,Harshin Reddy","Nayak,Rajesh","1-0",2042,2262
"Titled Tue 17th Jun Late",2025-06-17,"Chocenka,D","Akopyan,H","1-0",2314,2240
"Titled Tue 17th Jun Late",2025-06-17,"Moroni,L","Rajaram,Rohan","0-1",2549,2164
"Titled Tue 17th Jun Late",2025-06-17,"Haydon,D","Yanev,Tihomir","0-1",2284,2354
"Titled Tue 17th Jun Late",2025-06-17,"Rozman,Levy","Pakleza,Z","0-1",2324,2484
"Titled Tue 17th Jun Late",2025-06-17,"Makaraci,Tunahan","Bogaudinov,R","0-1",2233,1912
"Titled Tue 17th Jun Late",2025-06-17,"Naroditsky,D","Maghsoodloo,Parham","1-0",2619,2691
"Titled Tue 17th Jun Late",2025-06-17,"Moussard,J","Oro,Faustino","1/2-1/2",2597,2465
"Titled Tue 17th Jun Late",2025-06-17,"Levano Loayza,Adriano Jaffet","Shapiro,Dan","1-0",2023,2284
"Titled Tue 17th Jun Late",2025-06-17,"Fomevor,Cephas Clinton","Miserendino,A","1-0",1883,2032
"Titled Tue 17th Jun Late",2025-06-17,"Kharitonov,S","Carrasco Miranda,A","0-1",2014,2211
"Titled Tue 17th Jun Late",2025-06-17,"Reinecke,Katharina","Mansurova,Mumtozbegim","0-1",1921,1800
"Titled Tue 17th Jun Late",2025-06-17,"Estrada Nieto,J","Ali,Se","1-0",2181,2400
"Titled Tue 17th Jun Late",2025-06-17,"Garzon Zapatanga,Christopher Leonel","Ibarra Carlos Roberto","1-0",2155,2116
"Titled Tue 17th Jun Late",2025-06-17,"Barp,Alberto","Demaria,J","1-0",2414,2215
"Titled Tue 17th Jun Late",2025-06-17,"Hernandez Bermudez,Ulises Eduardo","Papacek,S","1-0",2042,2225
"Titled Tue 17th Jun Late",2025-06-17,"Avramidou,Anastasia","Szpar,Milosz","1-0",2294,2495
"Titled Tue 17th Jun Late",2025-06-17,"Borisov,Yuri","El Jawich,A","1-0",2285,2307
"Titled Tue 17th Jun Late",2025-06-17,"Lysyj,I","Nihal,Sarin","0-1",2582,2696
"Titled Tue 17th Jun Late",2025-06-17,"Ersahin,B","Vardi,Ilan","1-0",2106,NA
"Titled Tue 17th Jun Late",2025-06-17,"Stribuk,Artiom","Demchenko,A","1-0",2460,2619
"Titled Tue 17th Jun Late",2025-06-17,"Einarsson,H","Swara Lakshmi S Nair","0-1",2177,2187
"Titled Tue 17th Jun Late",2025-06-17,"Rodrigues,Le","Silva Lucena,Cristian","1-0",2111,2243
"Titled Tue 17th Jun Late",2025-06-17,"Dauer,Andre Leonardo","Harish,Neeraj","1-0",2138,2192
"Titled Tue 17th Jun Late",2025-06-17,"Liu,Xiangyi","Mizzi,Jack","1-0",2370,2107
"Titled Tue 17th Jun Late",2025-06-17,"Tang,Austin","Graif,William","0-1",1979,2211
"Titled Tue 17th Jun Late",2025-06-17,"Fiorito,Joaquin","Sliwicka,Alicja","1-0",2419,2299
"Titled Tue 17th Jun Late",2025-06-17,"Kramnik,V","Ahmad,Khagan","1-0",2753,2394
"Titled Tue 17th Jun Late",2025-06-17,"Kosakowski,Jakub","Salem,AR","0-1",2548,2627
"Titled Tue 17th Jun Late",2025-06-17,"Hungaski,R","Fadi,M","1-0",2477,2298
"Titled Tue 17th Jun Late",2025-06-17,"Sinkar,Anagha Aniket","Aalto,Patrik","1-0",1776,2316
"Titled Tue 17th Jun Late",2025-06-17,"Atoyan,Alberto","Todorovic,Boj","1-0",2266,2111
"Titled Tue 17th Jun Late",2025-06-17,"Hakobyan,Aram","Nguyen Ngoc Truong Son","0-1",2620,2600
"Titled Tue 17th Jun Late",2025-06-17,"Romany,Joy","Arias Igual,A","0-1",1960,2242
"Titled Tue 17th Jun Late",2025-06-17,"Khlebovich,A","Demirtas,Alper","1-0",2423,2205
"Titled Tue 17th Jun Late",2025-06-17,"Fikiet,Alex","Goryachkina,A","0-1",2151,2533
"Titled Tue 17th Jun Late",2025-06-17,"Tamames Soria,Cesar Manuel","Damaraju,Ashwin","1-0",2221,2084
"Titled Tue 17th Jun Late",2025-06-17,"Bratovic,B","Yang,Daniel","1-0",2319,2198
"Titled Tue 17th Jun Late",2025-06-17,"Rustemov,A","Lin,Bryan Enming","1-0",2525,2343
"Titled Tue 17th Jun Late",2025-06-17,"Mekhitarian,K","Caprio,G","1-0",2564,2435
"Titled Tue 17th Jun Late",2025-06-17,"Ady,J","Anhwere,Bernard","1-0",2355,1906
"Titled Tue 17th Jun Late",2025-06-17,"Nakamura,Hi","Sheehan,Ethan","1-0",2804,2364
"Titled Tue 17th Jun Late",2025-06-17,"Rogov,Matfey","Dubnevych,Maksym","0-1",2348,2296
"Titled Tue 17th Jun Late",2025-06-17,"Jovic,Sta","George,Kevin","0-1",2096,2327
"Titled Tue 17th Jun Late",2025-06-17,"Chen,Yidong","Volodin,Alexandr E.","1-0",2074,2344
"Titled Tue 17th Jun Late",2025-06-17,"Diaz Guerrero,Jesus Daniel","Playa,M","1/2-1/2",2076,2376
"Titled Tue 17th Jun Late",2025-06-17,"Shukhman,Anna","Bluebaum,M","0-1",2413,2663
"Titled Tue 17th Jun Late",2025-06-17,"Winkels,M","Ristic,Neb1","0-1",1905,2248
"Titled Tue 17th Jun Late",2025-06-17,"Moreira,Ron","Uzuner,TC","1-0",2094,1909
"Titled Tue 17th Jun Late",2025-06-17,"Noroozi,O","Ambartsumova,K","1-0",2266,2403
"Titled Tue 17th Jun Late",2025-06-17,"Tekeyev,Z","Vaganian,R","1-0",2407,2449
"Titled Tue 17th Jun Late",2025-06-17,"Brancaleoni,M","Wu,William","1/2-1/2",2185,1998
"Titled Tue 17th Jun Late",2025-06-17,"Terron Elena,F","Unver,C","0-1",2148,2012
"Titled Tue 17th Jun Late",2025-06-17,"Muradli,Mahammad","Gumularz,Szymon","1/2-1/2",2609,2605
"Titled Tue 17th Jun Late",2025-06-17,"Rasch,H","Jasinski,Alexander","0-1",2246,1989
"Titled Tue 17th Jun Late",2025-06-17,"Qian,Ashley","Gorbenko,R","0-1",2033,2201
"Titled Tue 17th Jun Late",2025-06-17,"Pozzari,Simone","Grabinsky,V","0-1",2171,2192
"Titled Tue 17th Jun Late",2025-06-17,"Fadi,M","Unver,C","0-1",2298,2012
"Titled Tue 17th Jun Late",2025-06-17,"Ersahin,B","Hungaski,R","0-1",2106,2477
"Titled Tue 17th Jun Late",2025-06-17,"Anhwere,Bernard","Petrenko,Maryna","0-1",1906,2062
"Titled Tue 17th Jun Late",2025-06-17,"Wanyama,Harold","Arias Igual,A","0-1",2143,2242
"Titled Tue 17th Jun Late",2025-06-17,"Li,Eric 2007","Romanchuk,V","1-0",2372,2266
"Titled Tue 17th Jun Late",2025-06-17,"Londono Lopez,Donaldo","Ferraz,Michel Liah","0-1",2186,2007
"Titled Tue 17th Jun Late",2025-06-17,"Ady,J","Makaraci,Tunahan","1-0",2355,2233
"Titled Tue 17th Jun Late",2025-06-17,"Oksendal,Martin","Makridis,Dimitrios","0-1",2235,2283
"Titled Tue 17th Jun Late",2025-06-17,"Karas,Eugenia","Ristic,Neb1","0-1",2124,2248
"Titled Tue 17th Jun Late",2025-06-17,"Kukushkin,Ivan","Petrus,Adrian","1-0",2008,2203
"Titled Tue 17th Jun Late",2025-06-17,"Manukyan,SaA","Tang,Austin","1-0",2294,1979
"Titled Tue 17th Jun Late",2025-06-17,"Abdou Ahmed Alem","Playa,M","0-1",2002,2376
"Titled Tue 17th Jun Late",2025-06-17,"Wu,William","Marchesich,Giovanni","0-1",1998,2189
"Titled Tue 17th Jun Late",2025-06-17,"Garcia Correa,J","Li Xueyi","1-0",2103,2220
"Titled Tue 17th Jun Late",2025-06-17,"Ersoz,Teoman Guney","Rozman,Levy","1-0",2052,2324
"Titled Tue 17th Jun Late",2025-06-17,"Ibarra Carlos Roberto","Montano Vicente,Guadalupe","0-1",2116,1938
"Titled Tue 17th Jun Late",2025-06-17,"Akopyan,H","Tinmaz,Kerem","1-0",2240,2013
"Titled Tue 17th Jun Late",2025-06-17,"Sohal,T","Jagirapu,Harshin Reddy","0-1",2234,2042
"Titled Tue 17th Jun Late",2025-06-17,"Jing,Andrew","Garzon Zapatanga,Christopher Leonel","0-1",2292,2155
"Titled Tue 17th Jun Late",2025-06-17,"Carrasco Miranda,A","Molinaroli,M","1-0",2211,2157
"Titled Tue 17th Jun Late",2025-06-17,"Vinolas Anglada,Laura","Borisov,Yuri","1-0",2059,2285
"Titled Tue 17th Jun Late",2025-06-17,"Wu,Derek","Romany,Joy","1-0",2232,1960
"Titled Tue 17th Jun Late",2025-06-17,"El Jawich,A","Winkels,M","0-1",2307,1905
"Titled Tue 17th Jun Late",2025-06-17,"Maghsoodloo,Parham","Kramnik,V","0-1",2691,2753
"Titled Tue 17th Jun Late",2025-06-17,"Gimeno Martos,R","Fomevor,Cephas Clinton","1-0",2090,1883
"Titled Tue 17th Jun Late",2025-06-17,"Amirkul,Alimzhan","Calvo Gonzalez,Jose Felix","1-0",2357,2168
"Titled Tue 17th Jun Late",2025-06-17,"Gerbelli Neto,E","Gkavardinas,Antonios","0-1",2114,2278
"Titled Tue 17th Jun Late",2025-06-17,"Klepek,Witold","Chen,Yidong","1-0",2253,2074
"Titled Tue 17th Jun Late",2025-06-17,"Uzuner,TC","Diaz Guerrero,Jesus Daniel","0-1",1909,2076
"Titled Tue 17th Jun Late",2025-06-17,"Papacek,S","Reinecke,Katharina","1-0",2225,1921
"Titled Tue 17th Jun Late",2025-06-17,"Vardi,Ilan","Aalto,Patrik","0-1",NA,2316
"Titled Tue 17th Jun Late",2025-06-17,"Palczert,Matyas","Labussiere,Victor","1-0",2396,2312
"Titled Tue 17th Jun Late",2025-06-17,"Sobek,J","Terron Elena,F","0-1",2195,2148
"Titled Tue 17th Jun Late",2025-06-17,"Xiong,Jeffery","Salem,AR","0-1",2639,2627
"Titled Tue 17th Jun Late",2025-06-17,"Davtyan,Artur","Zuferi,E","1-0",2472,2339
"Titled Tue 17th Jun Late",2025-06-17,"Harish,Neeraj","Stemmler,Fabian","1-0",2192,2190
"Titled Tue 17th Jun Late",2025-06-17,"Kjaergaard Jensen,J","Vila Dupla,A","1-0",2081,2056
"Titled Tue 17th Jun Late",2025-06-17,"Deng,Henry","Moroni,L","0-1",2327,2549
"Titled Tue 17th Jun Late",2025-06-17,"Suvradeepta,D","Zhukovskyi,Oleksandr","1/2-1/2",2230,2145
"Titled Tue 17th Jun Late",2025-06-17,"Bazan Romero,Octavio Aaron","Tao,Sihan","0-1",2289,2202
"Titled Tue 17th Jun Late",2025-06-17,"Shafer,Logan C","Distaso,Antonio Pio","1-0",2217,2253
"Titled Tue 17th Jun Late",2025-06-17,"Atoyan,Alberto","Bacus,Dharim","1-0",2266,2131
"Titled Tue 17th Jun Late",2025-06-17,"Sroczynski,M","Rodrigues,Le","1/2-1/2",2236,2111
"Titled Tue 17th Jun Late",2025-06-17,"Mecit,E","Sinkar,Anagha Aniket","1/2-1/2",2007,1776
"Titled Tue 17th Jun Late",2025-06-17,"Frischmann,Rick","Levano Loayza,Adriano Jaffet","1-0",2355,2023
"Titled Tue 17th Jun Late",2025-06-17,"Modric,N","Einarsson,H","0-1",2088,2177
"Titled Tue 17th Jun Late",2025-06-17,"Szpar,Milosz","Holinka,Henning","1-0",2495,2303
"Titled Tue 17th Jun Late",2025-06-17,"Sindarov,Islombek","Krishnakumar,Sriram","1-0",2129,2197
"Titled Tue 17th Jun Late",2025-06-17,"Krawczyk,Flawian","Khlebovich,A","0-1",2247,2423
