"","Date","AwayTeam","AQ1","AQ2","AQ3","AQ4","AF","HomeTeam","HQ1","HQ2","HQ3","HQ4","HF","Diff","Year","Post_Season"
"2691",1105,"Miami",17,27,18,27,89,"Charlotte",24,22,26,24,96,7,2015,0
"2692",1105,"Toronto",23,31,34,22,110,"Boston",35,22,29,21,107,-3,2015,0
"2693",1105,"Minnesota",24,23,25,26,98,"Brooklyn",21,27,18,25,91,-7,2015,0
"2694",1105,"NewYork",20,17,22,36,95,"Detroit",25,24,26,23,98,3,2015,0
"2695",1105,"Indiana",24,17,20,23,94,"Washington",24,22,20,18,96,2,2015,0
"2696",1105,"Chicago",23,26,23,23,95,"Milwaukee",21,32,17,16,86,-9,2015,0
"2697",1105,"Atlanta",15,24,23,30,92,"SanAntonio",27,22,19,26,94,2,2015,0
"2698",1105,"Memphis",26,20,30,26,102,"Phoenix",27,25,19,20,91,-11,2015,0
"2699",1105,"Cleveland",23,25,27,25,100,"Utah",32,27,17,26,102,2,2015,0
"2700",1105,"Denver",19,35,18,37,109,"Sacramento",40,28,37,26,131,22,2015,0
"2701",1105,"LAClippers",20,22,33,29,104,"GoldenState",30,35,37,19,121,17,2015,0
"2702",1106,"SanAntonio",15,14,26,26,81,"Houston",18,27,36,17,98,17,2015,0
"2703",1106,"Dallas",24,26,18,19,87,"Portland",20,26,35,27,108,21,2015,0
"2704",1107,"Atlanta",29,21,28,19,119,"Charlotte",22,25,23,27,122,3,2015,0
"2705",1107,"Minnesota",27,25,25,17,103,"Orlando",26,21,27,20,112,9,2015,0
"2706",1107,"Chicago",33,24,35,26,118,"Philadelphia",28,29,19,39,115,-3,2015,0
"2707",1107,"Indiana",26,26,23,23,98,"Boston",30,25,18,28,101,3,2015,0
"2708",1107,"NewYork",20,22,26,31,99,"Brooklyn",30,25,31,24,110,11,2015,0
"2709",1107,"Milwaukee",21,23,28,23,95,"Detroit",27,24,25,22,98,3,2015,0
"2710",1107,"Washington",18,17,23,26,84,"Toronto",28,31,23,21,103,19,2015,0
"2711",1107,"Memphis",22,27,17,25,91,"OklahomaCity",19,21,22,27,89,-2,2015,0
"2712",1107,"Sacramento",25,30,22,22,114,"Phoenix",36,22,30,11,112,-2,2015,0
"2713",1107,"Dallas",24,28,26,27,105,"Utah",17,27,18,20,82,-23,2015,0
"2714",1107,"Cleveland",38,20,27,25,110,"Denver",20,25,26,30,101,-9,2015,0
"2715",1108,"Portland",38,24,17,23,102,"LAClippers",33,20,26,27,106,4,2015,0
"2716",1108,"Washington",32,22,19,24,97,"Indiana",14,21,30,25,90,-7,2015,0
"2717",1108,"NewYork",32,29,13,22,96,"Atlanta",20,28,27,28,103,7,2015,0
"2718",1108,"Minnesota",13,28,28,23,92,"Miami",29,24,27,22,102,10,2015,0
"2719",1108,"Boston",20,36,27,23,106,"Chicago",25,16,26,34,101,-5,2015,0
"2720",1108,"GoldenState",25,23,28,22,98,"Houston",29,27,13,18,87,-11,2015,0
"2721",1108,"Memphis",23,28,21,20,92,"Milwaukee",21,23,22,27,93,1,2015,0
"2722",1108,"NewOrleans",30,25,26,19,100,"SanAntonio",23,30,18,28,99,-1,2015,0
"2723",1109,"Orlando",23,29,25,19,96,"Brooklyn",24,26,31,23,104,8,2015,0
"2724",1109,"Utah",27,25,22,23,97,"Detroit",21,31,27,17,96,-1,2015,0
"2725",1109,"Sacramento",17,22,26,28,93,"OklahomaCity",24,28,15,34,101,8,2015,0
"2726",1109,"Philadelphia",20,25,18,25,88,"Toronto",33,27,28,32,120,32,2015,0
"2727",1109,"Miami",29,26,28,22,105,"Dallas",20,24,23,29,96,-9,2015,0
"2728",1109,"GoldenState",30,28,21,16,95,"Phoenix",28,19,24,36,107,12,2015,0
"2729",1109,"Denver",27,29,17,27,100,"Portland",36,28,21,31,116,16,2015,0
"2730",1109,"Charlotte",25,26,13,28,92,"LALakers",18,24,34,31,107,15,2015,0
"2731",1110,"NewOrleans",28,28,23,32,111,"Cleveland",24,27,34,33,118,7,2015,0
"2732",1110,"Utah",20,21,28,17,86,"Indiana",17,30,25,25,97,11,2015,0
"2733",1110,"Atlanta",17,21,26,27,91,"NewYork",16,22,21,26,85,-6,2015,0
"2734",1110,"Detroit",21,23,26,21,91,"Chicago",27,33,18,24,102,11,2015,0
"2735",1110,"SanAntonio",14,25,25,25,89,"LAClippers",20,22,28,15,85,-4,2015,0
"2736",1111,"Orlando",32,28,23,17,100,"Toronto",24,27,21,32,104,4,2015,0
"2737",1111,"LALakers",21,31,23,27,102,"Memphis",25,31,27,24,107,5,2015,0
"2738",1111,"OklahomaCity",22,16,26,14,78,"Milwaukee",15,26,28,16,85,7,2015,0
"2739",1111,"Sacramento",32,25,15,26,98,"Dallas",14,34,30,28,106,8,2015,0
"2740",1111,"Charlotte",35,29,21,15,100,"Portland",21,30,24,27,102,2,2015,0
"2741",1111,"SanAntonio",29,21,32,31,113,"GoldenState",26,18,26,30,100,-13,2015,0
"2742",1112,"Detroit",34,25,26,18,103,"Washington",24,33,25,25,107,4,2015,0
"2743",1112,"Utah",32,22,34,9,97,"Atlanta",32,25,25,18,100,3,2015,0
"2744",1112,"OklahomaCity",15,27,34,33,109,"Boston",24,27,21,22,94,-15,2015,0
"2745",1112,"Indiana",24,17,22,18,81,"Miami",26,16,16,17,75,-6,2015,0
"2746",1112,"Orlando",31,25,18,23,97,"NewYork",27,23,26,19,95,-2,2015,0
"2747",1112,"LALakers",25,23,24,30,102,"NewOrleans",23,28,34,24,109,7,2015,0
"2748",1112,"Portland",39,45,27,19,130,"Denver",28,22,28,35,113,-17,2015,0
"2749",1112,"Brooklyn",29,34,21,20,104,"Phoenix",17,32,29,34,112,8,2015,0
"2750",1112,"Houston",28,25,31,29,113,"Minnesota",26,23,21,31,101,-12,2015,0
"2751",1113,"Chicago",25,20,35,20,100,"Toronto",24,28,14,27,93,-7,2015,0
"2752",1113,"Sacramento",38,24,29,19,110,"Memphis",16,30,30,35,111,1,2015,0
"2753",1113,"Philadelphia",10,19,24,17,70,"Dallas",38,35,22,28,123,53,2015,0
"2754",1113,"Brooklyn",36,19,20,24,99,"GoldenState",32,34,21,20,107,8,2015,0
"2755",1114,"Milwaukee",30,19,19,17,85,"Orlando",25,27,28,21,101,16,2015,0
"2756",1114,"Denver",30,34,28,16,108,"Indiana",27,19,21,20,87,-21,2015,0
"2757",1114,"Miami",23,29,27,24,103,"Atlanta",35,27,24,28,114,11,2015,0
"2758",1114,"Utah",31,17,27,27,102,"NewYork",23,24,25,28,100,-2,2015,0
"2759",1114,"Cleveland",25,34,25,38,122,"Boston",31,28,42,20,121,-1,2015,0
"2760",1114,"Minnesota",19,25,28,19,91,"NewOrleans",43,37,38,21,139,48,2015,0
"2761",1114,"Philadelphia",28,19,21,19,87,"Houston",19,28,16,25,88,1,2015,0
"2762",1114,"Detroit",21,21,25,15,96,"OklahomaCity",30,18,18,16,89,-7,2015,0
"2763",1114,"Charlotte",14,33,27,29,103,"Phoenix",28,19,28,20,95,-8,2015,0
"2764",1114,"SanAntonio",29,18,21,25,93,"LALakers",22,13,22,23,80,-13,2015,0
"2765",1115,"Orlando",17,21,24,31,93,"Washington",24,24,21,29,98,5,2015,0
"2766",1115,"Utah",25,24,23,21,93,"Toronto",23,23,30,35,111,18,2015,0
"2767",1115,"Atlanta",25,18,26,25,94,"Cleveland",41,30,30,26,127,33,2015,0
"2768",1115,"Indiana",23,23,23,30,99,"Chicago",20,22,23,25,90,-9,2015,0
"2769",1115,"Detroit",16,34,14,24,88,"Memphis",25,26,18,26,95,7,2015,0
"2770",1115,"Minnesota",22,22,38,35,117,"Dallas",28,35,38,30,131,14,2015,0
"2771",1115,"SanAntonio",24,14,28,25,91,"Sacramento",23,22,25,24,94,3,2015,0
"2772",1115,"Brooklyn",15,24,27,21,87,"Portland",24,26,30,17,97,10,2015,0
"2773",1115,"Charlotte",23,23,22,19,87,"GoldenState",28,39,29,16,112,25,2015,0
"2774",1115,"Phoenix",20,34,20,33,107,"LAClippers",27,27,42,24,120,13,2015,0
"2775",1116,"Denver",31,8,35,19,93,"NewYork",31,31,24,23,109,16,2015,0
"2776",1116,"Milwaukee",19,19,26,27,91,"Miami",23,23,13,25,84,-7,2015,0
"2777",1116,"Houston",24,18,9,18,69,"OklahomaCity",19,14,18,14,65,-4,2015,0
"2778",1116,"GoldenState",34,40,41,21,136,"LALakers",23,32,24,36,115,-21,2015,0
"2779",1117,"Denver",24,29,28,25,106,"Cleveland",26,26,23,22,97,-9,2015,0
"2780",1117,"Dallas",32,35,21,19,107,"Charlotte",24,19,18,19,80,-27,2015,0
"2781",1117,"Orlando",28,21,29,29,107,"Detroit",28,24,24,17,93,-14,2015,0
"2782",1117,"Miami",19,19,32,25,95,"Brooklyn",21,22,21,19,83,-12,2015,0
"2783",1117,"Phoenix",33,27,29,29,118,"Boston",31,23,34,26,114,-4,2015,0
"2784",1117,"Houston",18,24,24,27,93,"Memphis",34,31,32,22,119,26,2015,0
"2785",1117,"Philadelphia",13,21,23,18,75,"SanAntonio",30,16,27,27,100,25,2015,0
"2786",1117,"NewOrleans",21,28,31,13,93,"Portland",22,20,26,34,102,9,2015,0
"2787",1117,"Chicago",21,27,31,26,105,"LAClippers",18,32,14,25,89,-16,2015,0
"2788",1118,"LALakers",31,36,24,23,114,"Atlanta",20,32,31,26,109,-5,2015,0
"2789",1118,"NewYork",30,19,31,33,113,"Milwaukee",30,36,29,22,117,4,2015,0
"2790",1118,"OklahomaCity",23,19,17,22,81,"Utah",14,26,32,26,98,17,2015,0
"2791",1118,"NewOrleans",20,25,31,30,106,"Sacramento",27,27,15,31,100,-6,2015,0
"2792",1119,"Dallas",23,31,22,29,105,"Washington",29,24,20,29,102,-3,2015,0
"2793",1119,"SanAntonio",23,21,28,20,92,"Cleveland",20,27,22,21,90,-2,2015,0
"2794",1119,"LAClippers",26,30,28,30,114,"Orlando",23,25,20,22,90,-24,2015,0
"2795",1119,"Boston",22,24,27,28,101,"Philadelphia",27,19,22,22,90,-11,2015,0
"2796",1119,"Charlotte",28,21,17,20,86,"Indiana",20,23,22,23,88,2,2015,0
"2797",1119,"Phoenix",21,23,21,23,88,"Detroit",19,24,21,22,86,-2,2015,0
"2798",1119,"Milwaukee",22,19,28,26,122,"Brooklyn",24,25,23,23,118,-4,2015,0
"2799",1119,"Memphis",20,28,27,17,92,"Toronto",22,20,27,27,96,4,2015,0
"2800",1119,"NewYork",25,26,22,26,99,"Minnesota",27,37,29,22,115,16,2015,0
"2801",1119,"OklahomaCity",26,23,25,26,100,"Denver",27,27,34,19,107,7,2015,0
"2802",1119,"LALakers",21,28,21,28,98,"Houston",23,28,24,17,92,-6,2015,0
"2803",1120,"LAClippers",39,19,30,22,110,"Miami",15,25,26,27,93,-17,2015,0
"2804",1120,"Chicago",29,18,21,20,88,"Sacramento",22,30,28,23,103,15,2015,0
"2805",1121,"Phoenix",26,41,25,30,122,"Philadelphia",27,17,23,29,96,-26,2015,0
"2806",1121,"Orlando",26,14,24,41,105,"Charlotte",27,24,28,21,100,-5,2015,0
"2807",1121,"Detroit",25,15,24,25,89,"Atlanta",29,21,24,25,99,10,2015,0
"2808",1121,"Milwaukee",27,18,12,26,83,"Toronto",37,34,30,23,124,41,2015,0
"2809",1121,"Cleveland",21,21,23,13,78,"Washington",26,29,25,11,91,13,2015,0
"2810",1121,"Boston",16,25,29,30,100,"Memphis",25,30,27,35,117,17,2015,0
"2811",1121,"SanAntonio",29,30,32,30,121,"Minnesota",26,22,14,30,92,-29,2015,0
"2812",1121,"Brooklyn",21,28,22,23,94,"OklahomaCity",27,26,21,18,92,-2,2015,0
"2813",1121,"LALakers",27,32,24,23,106,"Dallas",38,30,42,30,140,34,2015,0
"2814",1121,"NewOrleans",26,23,24,24,97,"Denver",31,28,27,31,117,20,2015,0
"2815",1121,"Utah",13,19,25,31,88,"GoldenState",28,26,31,16,101,13,2015,0
"2816",1121,"Chicago",21,22,22,22,87,"Portland",32,29,28,16,105,18,2015,0
"2817",1122,"Miami",22,27,19,31,99,"Orlando",18,28,21,25,92,-7,2015,0
"2818",1122,"Phoenix",30,25,25,26,106,"Indiana",27,21,16,19,83,-23,2015,0
"2819",1122,"Toronto",21,35,29,25,110,"Cleveland",34,20,17,22,93,-17,2015,0
"2820",1122,"Philadelphia",13,26,15,29,83,"NewYork",25,21,25,20,91,8,2015,0
"2821",1122,"Sacramento",21,27,36,29,113,"Minnesota",24,28,25,24,101,-12,2015,0
"2822",1122,"Dallas",29,22,17,24,92,"Houston",29,31,17,18,95,3,2015,0
"2823",1122,"Brooklyn",18,18,28,23,87,"SanAntonio",25,26,28,20,99,12,2015,0
"2824",1122,"Washington",21,26,27,37,111,"Milwaukee",28,24,18,30,100,-11,2015,0
"2825",1122,"NewOrleans",25,32,20,29,106,"Utah",23,17,32,22,94,-12,2015,0
"2826",1123,"Portland",21,23,29,21,94,"Boston",23,26,23,16,88,-6,2015,0
"2827",1123,"Charlotte",22,22,28,21,93,"Miami",23,30,14,27,94,1,2015,0
"2828",1123,"LAClippers",21,19,32,19,91,"Memphis",26,27,35,19,107,16,2015,0
"2829",1123,"GoldenState",28,24,18,21,91,"OklahomaCity",20,27,19,20,86,-5,2015,0
"2830",1123,"Denver",21,20,31,14,101,"LALakers",19,20,36,11,94,-7,2015,0
"2831",1124,"Orlando",16,22,20,16,74,"Cleveland",26,30,25,25,106,32,2015,0
"2832",1124,"Portland",24,26,39,25,114,"Philadelphia",20,32,28,24,104,-10,2015,0
"2833",1124,"LAClippers",31,25,22,35,113,"Charlotte",23,30,17,22,92,-21,2015,0
"2834",1124,"Phoenix",26,22,18,34,100,"Toronto",29,25,27,23,104,4,2015,0
"2835",1124,"NewYork",26,20,23,17,86,"Houston",27,24,18,22,91,5,2015,0
"2836",1124,"Indiana",25,30,30,26,111,"Dallas",24,26,28,22,100,-11,2015,0
"2837",1124,"Chicago",30,26,22,19,97,"Utah",14,27,36,18,95,-2,2015,0
"2838",1125,"Atlanta",22,19,27,38,106,"Washington",19,20,28,35,102,-4,2015,0
"2839",1125,"GoldenState",30,31,30,23,114,"Miami",36,26,24,11,97,-17,2015,0
"2840",1125,"Detroit",31,17,19,19,86,"Milwaukee",26,23,30,19,98,12,2015,0
"2841",1125,"Sacramento",27,22,26,24,99,"NewOrleans",16,33,21,19,89,-10,2015,0
"2842",1125,"Chicago",21,28,27,33,109,"Denver",31,25,30,28,114,5,2015,0
"2843",1126,"Brooklyn",32,17,23,27,99,"Philadelphia",19,22,26,24,91,-8,2015,0
"2844",1126,"Washington",18,28,21,20,87,"Cleveland",31,27,23,32,113,26,2015,0
"2845",1126,"GoldenState",31,34,27,19,111,"Orlando",27,25,13,31,96,-15,2015,0
"2846",1126,"Portland",28,17,34,26,105,"Charlotte",26,30,20,21,97,-8,2015,0
"2847",1126,"LAClippers",25,23,24,32,104,"Detroit",27,24,22,25,98,-6,2015,0
"2848",1126,"Toronto",34,30,27,35,126,"Atlanta",24,37,27,27,115,-11,2015,0
"2849",1126,"NewYork",24,18,31,22,102,"Dallas",19,27,25,24,109,7,2015,0
"2850",1126,"Milwaukee",26,25,21,31,103,"Minnesota",24,23,23,16,86,-17,2015,0
"2851",1126,"Sacramento",19,31,23,16,89,"Houston",37,20,20,25,102,13,2015,0
"2852",1126,"Utah",29,19,14,20,82,"OklahomaCity",31,25,18,23,97,15,2015,0
"2853",1126,"Indiana",27,28,21,24,100,"SanAntonio",25,25,27,29,106,6,2015,0
"2854",1126,"Denver",30,34,22,26,112,"Phoenix",34,30,29,27,120,8,2015,0
"2855",1126,"Memphis",21,25,34,19,99,"LALakers",26,25,23,19,93,-6,2015,0
"2856",1128,"Chicago",24,30,31,24,109,"Boston",35,25,31,11,102,-7,2015,0
"2857",1128,"GoldenState",28,21,25,32,106,"Charlotte",24,31,25,21,101,-5,2015,0
"2858",1128,"NewOrleans",15,13,23,40,91,"Atlanta",19,22,21,38,100,9,2015,0
"2859",1128,"Dallas",26,22,23,35,106,"Toronto",21,22,21,38,102,-4,2015,0
"2860",1128,"Milwaukee",25,28,21,30,104,"Detroit",29,16,24,19,88,-16,2015,0
"2861",1128,"Orlando",20,25,14,24,83,"Indiana",26,21,27,24,98,15,2015,0
"2862",1128,"LAClippers",26,30,29,17,102,"Houston",24,20,28,13,85,-17,2015,0
"2863",1128,"NewYork",13,20,17,28,78,"OklahomaCity",30,29,23,23,105,27,2015,0
"2864",1128,"Sacramento",22,29,29,24,104,"SanAntonio",26,35,27,24,112,8,2015,0
"2865",1128,"Phoenix",22,25,23,27,97,"Denver",33,33,33,23,122,25,2015,0
"2866",1128,"Memphis",23,29,31,29,112,"Portland",25,18,27,29,99,-13,2015,0
"2867",1128,"Minnesota",23,31,39,27,120,"LALakers",30,28,38,23,119,-1,2015,0
"2868",1129,"NewOrleans",18,18,21,23,80,"Washington",23,17,25,18,83,3,2015,0
"2869",1129,"Dallas",28,30,32,20,110,"Philadelphia",26,25,35,17,103,-7,2015,0
"2870",1129,"Indiana",21,28,22,26,97,"Cleveland",29,23,35,22,109,12,2015,0
"2871",1129,"Charlotte",17,11,23,24,75,"Atlanta",28,36,20,21,105,30,2015,0
"2872",1129,"Houston",28,25,32,32,117,"Milwaukee",23,23,26,31,103,-14,2015,0
"2873",1129,"LAClippers",35,27,28,22,112,"Utah",18,32,26,20,96,-16,2015,0
"2874",1130,"SanAntonio",25,20,33,33,111,"Boston",22,27,24,16,89,-22,2015,0
"2875",1130,"Chicago",25,22,29,26,102,"Brooklyn",22,20,21,21,84,-18,2015,0
"2876",1130,"GoldenState",21,32,29,22,104,"Detroit",24,16,31,22,93,-11,2015,0
"2877",1130,"Memphis",28,30,16,23,97,"Sacramento",20,22,23,20,85,-12,2015,0
"2878",1130,"Miami",21,21,21,23,86,"NewYork",17,17,25,20,79,-7,2015,0
"2879",1130,"Orlando",27,25,17,24,93,"Phoenix",23,16,19,32,90,-3,2015,0
"2880",1130,"Minnesota",26,14,21,32,93,"Portland",22,26,27,32,107,14,2015,0
"2881",1130,"Toronto",24,25,31,29,122,"LALakers",27,31,23,28,129,7,2015,0
"2882",1201,"Miami",22,27,17,20,86,"Washington",30,34,17,26,107,21,2015,0
"2883",1201,"SanAntonio",27,34,23,25,109,"Philadelphia",20,26,27,30,103,-6,2015,0
"2884",1201,"Denver",26,36,21,20,103,"Utah",23,20,34,24,101,-2,2015,0
"2885",1201,"Minnesota",34,16,18,33,101,"LAClippers",31,34,36,26,127,26,2015,0
"2886",1202,"Milwaukee",23,31,25,29,108,"Cleveland",30,22,27,32,111,3,2015,0
"2887",1202,"Boston",42,24,19,20,105,"Atlanta",30,20,30,29,109,4,2015,0
"2888",1202,"LALakers",19,27,35,25,106,"Detroit",19,26,20,31,96,-10,2015,0
"2889",1202,"Brooklyn",27,22,28,21,98,"NewYork",18,27,19,29,93,-5,2015,0
"2890",1202,"OklahomaCity",26,26,22,30,104,"NewOrleans",29,40,16,27,112,8,2015,0
"2891",1202,"Dallas",25,34,21,28,132,"Chicago",26,21,27,34,129,-3,2015,0
"2892",1202,"Portland",23,27,28,27,105,"Denver",31,25,29,18,103,-2,2015,0
"2893",1202,"Indiana",28,28,23,20,99,"Phoenix",26,28,29,33,116,17,2015,0
"2894",1202,"Toronto",31,26,35,25,117,"Sacramento",22,33,28,26,109,-8,2015,0
"2895",1202,"Orlando",25,21,29,22,97,"GoldenState",24,32,17,25,98,1,2015,0
"2896",1203,"Chicago",26,19,27,30,102,"Charlotte",24,16,31,24,95,-7,2015,0
"2897",1203,"LALakers",33,19,17,26,95,"Washington",27,27,24,33,111,16,2015,0
"2898",1203,"Detroit",23,20,15,30,102,"Boston",21,21,19,27,109,7,2015,0
"2899",1203,"SanAntonio",19,23,16,30,93,"Brooklyn",19,21,28,20,95,2,2015,0
"2900",1203,"Atlanta",27,28,33,24,112,"Miami",18,29,25,30,102,-10,2015,0
"2901",1203,"Dallas",29,28,23,27,107,"Milwaukee",31,33,14,27,105,-2,2015,0
"2902",1203,"Memphis",28,18,22,28,96,"Houston",34,24,36,11,105,9,2015,0
"2903",1203,"Philadelphia",23,9,25,28,85,"Minnesota",13,21,22,21,77,-8,2015,0
"2904",1203,"Toronto",31,38,28,26,123,"Utah",24,29,29,22,104,-19,2015,0
"2905",1203,"Orlando",23,21,18,24,86,"LAClippers",31,26,27,30,114,28,2015,0
"2906",1204,"Cleveland",25,25,18,22,90,"NewYork",24,29,20,14,87,-3,2015,0
"2907",1204,"Indiana",14,19,26,23,82,"Portland",16,22,24,26,88,6,2015,0
"2908",1204,"NewOrleans",28,12,26,19,85,"GoldenState",22,31,27,32,112,27,2015,0
"2909",1205,"Denver",28,18,23,20,89,"Washington",30,35,25,29,119,30,2015,0
"2910",1205,"OklahomaCity",31,26,25,21,103,"Philadelphia",24,23,20,24,91,-12,2015,0
"2911",1205,"NewYork",21,24,24,33,102,"Charlotte",31,26,28,18,103,1,2015,0
"2912",1205,"Atlanta",16,36,26,20,98,"Brooklyn",18,13,24,20,75,-23,2015,0
"2913",1205,"Cleveland",30,21,25,29,105,"Toronto",21,23,20,27,91,-14,2015,0
"2914",1205,"LALakers",20,28,22,26,96,"Boston",30,23,33,27,113,17,2015,0
"2915",1205,"SanAntonio",25,33,20,29,107,"Memphis",14,32,22,33,101,-6,2015,0
"2916",1205,"Houston",33,22,28,22,114,"Minnesota",24,33,17,31,112,-2,2015,0
"2917",1205,"Phoenix",40,29,24,25,118,"Dallas",27,30,29,20,106,-12,2015,0
"2918",1205,"Miami",30,20,21,14,85,"Milwaukee",25,29,24,31,109,24,2015,0
"2919",1205,"Orlando",24,29,18,27,98,"Utah",21,20,23,29,93,-5,2015,0
"2920",1205,"Indiana",20,25,27,24,101,"Sacramento",34,22,24,16,102,1,2015,0
"2921",1206,"Philadelphia",30,24,23,23,108,"Detroit",28,23,31,18,101,-7,2015,0
"2922",1206,"Phoenix",18,23,26,28,95,"Houston",35,25,20,20,100,5,2015,0
"2923",1206,"GoldenState",28,33,18,33,112,"Chicago",22,27,31,22,102,-10,2015,0
"2924",1206,"Minnesota",23,28,25,25,101,"SanAntonio",31,37,28,27,123,22,2015,0
"2925",1206,"Orlando",27,25,25,28,105,"Sacramento",27,22,17,30,96,-9,2015,0
"2926",1206,"NewOrleans",18,36,24,22,100,"LAClippers",34,20,39,27,120,20,2015,0
"2927",1207,"Washington",15,21,23,34,93,"Boston",24,29,24,24,101,8,2015,0
"2928",1207,"Denver",21,15,30,18,84,"Atlanta",32,25,20,19,96,12,2015,0
"2929",1207,"OklahomaCity",25,23,29,19,96,"Detroit",33,22,20,19,94,-2,2015,0
"2930",1207,"Miami",26,22,27,12,87,"Memphis",28,27,27,21,103,16,2015,0
"2931",1207,"Milwaukee",21,25,25,31,102,"Dallas",32,27,31,35,125,23,2015,0
"2932",1207,"Portland",25,28,30,20,103,"NewYork",20,30,25,24,99,-4,2015,0
"2933",1207,"NewOrleans",22,28,29,25,104,"LALakers",16,24,19,28,87,-17,2015,0
"2934",1208,"Boston",29,16,31,34,132,"Washington",30,28,34,18,133,1,2015,0
"2935",1208,"Atlanta",28,32,25,23,108,"Indiana",18,25,21,28,92,-16,2015,0
"2936",1208,"Cleveland",22,28,35,25,110,"Brooklyn",25,24,18,21,88,-22,2015,0
"2937",1208,"Denver",30,22,29,21,107,"Toronto",35,27,20,20,112,5,2015,0
"2938",1208,"GoldenState",25,23,31,23,102,"Minnesota",20,19,24,23,86,-16,2015,0
"2939",1208,"Utah",31,18,19,24,92,"Sacramento",23,32,13,33,101,9,2015,0
"2940",1208,"Phoenix",28,29,23,32,120,"LAClippers",28,32,29,23,121,1,2015,0
"2941",1209,"Toronto",33,30,25,13,101,"Cleveland",26,29,26,24,105,4,2015,0
"2942",1209,"Portland",33,22,21,22,98,"Detroit",22,24,16,24,86,-12,2015,0
"2943",1209,"Dallas",37,25,17,26,105,"Memphis",34,22,36,22,114,9,2015,0
"2944",1209,"NewYork",27,25,21,20,93,"NewOrleans",28,26,23,27,104,11,2015,0
"2945",1209,"Milwaukee",31,21,26,23,101,"OklahomaCity",26,35,26,27,114,13,2015,0
"2946",1209,"SanAntonio",22,21,29,24,96,"Utah",21,23,34,22,100,4,2015,0
"2947",1209,"Miami",28,18,27,30,103,"Phoenix",25,26,21,25,97,-6,2015,0
"2948",1209,"Sacramento",29,26,26,14,95,"LALakers",24,22,32,20,98,3,2015,0
"2949",1210,"LAClippers",33,21,28,21,103,"Indiana",25,24,16,31,96,-7,2015,0
"2950",1210,"Washington",26,19,22,24,91,"Orlando",21,23,31,14,89,-2,2015,0
"2951",1210,"Boston",16,29,21,21,87,"Charlotte",22,18,33,23,96,9,2015,0
"2952",1210,"Philadelphia",21,17,20,21,79,"Atlanta",25,22,21,27,95,16,2015,0
"2953",1210,"NewYork",26,26,21,22,95,"SanAntonio",29,27,38,15,109,14,2015,0
"2954",1210,"Brooklyn",25,26,17,12,80,"Chicago",20,31,26,28,105,25,2015,0
"2955",1210,"Portland",16,20,15,31,82,"Minnesota",20,24,22,24,90,8,2015,0
"2956",1210,"NewOrleans",15,36,27,29,107,"Dallas",25,22,30,35,112,5,2015,0
"2957",1210,"Miami",21,27,14,20,82,"Denver",22,26,31,23,102,20,2015,0
"2958",1210,"Houston",30,16,30,17,93,"GoldenState",23,23,27,32,105,12,2015,0
"2959",1211,"Cleveland",26,21,19,28,94,"OklahomaCity",18,29,31,25,103,9,2015,0
"2960",1211,"Houston",16,20,25,34,113,"Sacramento",26,20,23,26,109,-4,2015,0
"2961",1212,"Portland",28,23,27,28,106,"Chicago",24,35,23,33,115,9,2015,0
"2962",1212,"LAClippers",21,21,25,29,96,"Washington",30,27,23,24,104,8,2015,0
"2963",1212,"NewYork",26,25,24,26,101,"Boston",19,27,23,26,95,-6,2015,0
"2964",1212,"Orlando",26,14,24,17,81,"Atlanta",29,11,24,23,87,6,2015,0
"2965",1212,"Indiana",20,22,30,22,94,"Toronto",28,25,27,26,106,12,2015,0
"2966",1212,"Philadelphia",18,27,15,10,70,"Brooklyn",22,22,19,25,88,18,2015,0
"2967",1212,"Charlotte",21,24,27,20,107,"Memphis",26,21,22,23,113,6,2015,0
"2968",1212,"OklahomaCity",39,31,23,18,111,"Minnesota",21,28,28,15,92,-19,2015,0
"2969",1212,"Cleveland",33,26,17,38,114,"NewOrleans",33,31,25,30,119,5,2015,0
"2970",1212,"Miami",29,33,16,22,100,"Utah",24,23,27,21,95,-5,2015,0
"2971",1212,"Detroit",28,27,20,30,105,"Phoenix",28,24,24,27,103,-2,2015,0
"2972",1212,"LALakers",25,29,32,15,112,"SanAntonio",25,25,25,26,110,-2,2015,0
"2973",1213,"GoldenState",39,27,21,18,105,"Dallas",18,26,24,30,98,-7,2015,0
"2974",1213,"Atlanta",23,25,24,27,99,"Orlando",18,29,25,28,100,1,2015,0
"2975",1213,"Portland",22,36,24,13,95,"Indiana",23,15,28,19,85,-10,2015,0
"2976",1213,"Brooklyn",32,20,33,29,114,"Charlotte",17,25,17,28,87,-27,2015,0
"2977",1213,"Memphis",21,22,25,41,120,"Philadelphia",28,22,30,29,115,-5,2015,0
"2978",1213,"LAClippers",28,14,29,35,106,"Milwaukee",26,25,21,39,111,5,2015,0
"2979",1213,"Denver",31,17,25,23,96,"Houston",21,33,26,28,108,12,2015,0
"2980",1213,"Detroit",23,20,24,28,95,"Sacramento",24,22,14,30,90,-5,2015,0
"2981",1214,"Utah",24,18,16,26,84,"Washington",22,15,30,26,93,9,2015,0
"2982",1214,"Chicago",14,25,33,21,93,"Miami",18,14,16,27,75,-18,2015,0
"2983",1214,"GoldenState",28,32,29,22,128,"NewOrleans",31,20,38,22,122,-6,2015,0
