,ID,Date,Team,Home,PF,Opp,OHome,PA,Res,Mar
1,739487,20240824, Hawaii,1,35, Delaware_St,-1,14,1,21
3,739487,20240824, Florida_A&M,0,24, Norfolk_St,0,23,1,1
5,739487,20240824, Montana_St,-1,35, New_Mexico,1,31,1,4
7,739487,20240824, SMU,-1,29, Nevada,1,24,1,5
9,739487,20240824, Georgia_Tech,0,24, Florida_St,0,21,1,3
11,739487,20240824, Tarleton_St,1,26, McNeese_St,-1,23,1,3
13,739487,20240824, SE_Missouri_St,0,37, North_Alabama,0,15,1,22
15,739492,20240829, San_Jose_St,1,42, CS_Sacramento,-1,24,1,18
17,739492,20240829, UAB,1,41, Alcorn_St,-1,3,1,38
19,739492,20240829, Coastal_Car,-1,55, Jacksonville_St,1,27,1,28
21,739492,20240829, Toledo,1,49, Duquesne,-1,10,1,39
23,739492,20240829, Illinois,1,45, E_Illinois,-1,0,1,45
25,739492,20240829, E_Washington,1,42, Monmouth_NJ,-1,27,1,15
27,739492,20240829, Arkansas,0,70, Ark_Pine_Bluff,0,0,1,70
29,739492,20240829, ULM,1,30, Jackson_St,-1,14,1,16
31,739492,20240829, Kansas,1,48, Lindenwood,-1,3,1,45
33,739492,20240829, Mercer,1,63, Presbyterian,-1,10,1,53
35,739492,20240829, Missouri,1,51, Murray_St,-1,0,1,51
37,739492,20240829, Wake_Forest,1,45, NC_A&T,-1,13,1,32
39,739492,20240829, Colorado,1,31, N_Dakota_St,-1,26,1,5
41,739492,20240829, Tulsa,1,62, Northwestern_LA,-1,28,1,34
43,739492,20240829, Rutgers,1,44, Howard,-1,7,1,37
45,739492,20240829, Tulane,1,52, SE_Louisiana,-1,0,1,52
47,739492,20240829, Utah,1,49, Southern_Utah,-1,0,1,49
49,739492,20240829, Villanova,1,24, Youngstown_St,-1,17,1,7
51,739492,20240829, William_&_Mary,1,41, VMI,-1,7,1,34
53,739492,20240829, NC_State,1,38, W_Carolina,-1,21,1,17
55,739492,20240829, Wofford,-1,21, Gardner_Webb,1,20,1,1
57,739492,20240829, Buffalo,1,30, Lafayette,-1,13,1,17
59,739492,20240829, North_Carolina,-1,19, Minnesota,1,17,1,2
61,739492,20240829, UCF,1,57, New_Hampshire,-1,3,1,54
63,739492,20240829, Bowling_Green,1,41, Fordham,-1,17,1,24
65,739492,20240829, C_Michigan,1,66, Central_Conn,-1,10,1,56
67,739492,20240829, Delaware,1,48, Bryant,-1,17,1,31
69,739493,20240830, Duke,1,26, Elon,-1,3,1,23
71,739493,20240830, Michigan_St,1,16, FL_Atlantic,-1,10,1,6
73,739493,20240830, Maine,1,17, Colgate,-1,14,1,3
75,739493,20240830, TCU,-1,34, Stanford,1,27,1,7
77,739493,20240830, Wisconsin,1,28, W_Michigan,-1,14,1,14
79,739493,20240830, Army,1,42, Lehigh,-1,7,1,35
81,739493,20240830, Oklahoma,1,51, Temple,-1,3,1,48
83,739494,20240831, California,1,31, UC_Davis,-1,13,1,18
85,739494,20240831, Liberty,1,41, Campbell,-1,24,1,17
87,739494,20240831, SUNY_Albany,1,27, LIU_Post,-1,21,1,6
89,739494,20240831, Arkansas_St,1,34, Cent_Arkansas,-1,31,1,3
91,739494,20240831, Citadel,-1,22, Charleston_So,1,21,1,1
93,739494,20240831, Cincinnati,1,38, Towson,-1,20,1,18
95,739494,20240831, Maryland,1,50, Connecticut,-1,7,1,43
97,739494,20240831, Texas_Tech,1,52, Abilene_Chr,-1,51,1,1
99,739494,20240831, Delaware_St,-1,17, Sacred_Heart,1,15,1,2
101,739494,20240831, Montana_St,-1,31, Utah_Tech,1,7,1,24
103,739494,20240831, East_Carolina,1,42, Norfolk_St,-1,3,1,39
105,739494,20240831, Appalachian_St,1,38, ETSU,-1,10,1,28
107,739494,20240831, Mississippi_St,1,56, E_Kentucky,-1,7,1,49
109,739494,20240831, E_Michigan,-1,28, Massachusetts,1,14,1,14
111,739494,20240831, Miami_FL,-1,41, Florida,1,17,1,24
113,739494,20240831, Florida_A&M,1,22, S_Carolina_St,-1,18,1,4
115,739494,20240831, Indiana,1,31, Florida_Intl,-1,7,1,24
117,739494,20240831, Mississippi,1,76, Furman,-1,0,1,76
119,739494,20240831, Boise_St,-1,56, Ga_Southern,1,45,1,11
121,739494,20240831, Georgia_Tech,1,35, Georgia_St,-1,12,1,23
123,739494,20240831, Arizona,1,61, New_Mexico,-1,39,1,22
125,739494,20240831, Arizona_St,1,48, Wyoming,-1,7,1,41
127,739494,20240831, Morgan_St,-1,30, Hampton,1,28,1,2
129,739494,20240831, UCLA,-1,16, Hawaii,1,13,1,3
131,739494,20240831, Rhode_Island,1,20, Holy_Cross,-1,17,1,3
133,739494,20240831, SMU,1,59, Houston_Chr,-1,7,1,52
135,739494,20240831, Oregon,1,24, Idaho,-1,14,1,10
137,739494,20240831, Oregon_St,1,38, Idaho_St,-1,15,1,23
139,739494,20240831, Iowa,1,40, Illinois_St,-1,0,1,40
141,739494,20240831, Incarnate_Word,1,28, N_Colorado,-1,7,1,21
143,739494,20240831, Purdue,1,49, Indiana_St,-1,0,1,49
145,739494,20240831, Iowa_St,1,21, North_Dakota,-1,3,1,18
147,739494,20240831, James_Madison,-1,30, Charlotte,1,7,1,23
149,739494,20240831, UT_San_Antonio,1,28, Kennesaw,-1,16,1,12
151,739494,20240831, Pittsburgh,1,55, Kent,-1,24,1,31
153,739494,20240831, Texas_St,1,34, Lamar,-1,27,1,7
155,739494,20240831, Auburn,1,73, Alabama_A&M,-1,3,1,70
157,739494,20240831, Louisiana_Tech,1,25, Nicholls_St,-1,17,1,8
159,739494,20240831, Louisville,1,62, Austin_Peay,-1,0,1,62
161,739494,20240831, Air_Force,1,21, Merrimack,-1,6,1,15
163,739494,20240831, MTSU,1,32, Tennessee_Tech,-1,25,1,7
165,739494,20240831, Tennessee_St,1,41, MS_Valley_St,-1,21,1,20
167,739494,20240831, Montana,1,29, Missouri_St,-1,24,1,5
169,739494,20240831, Nevada,-1,28, Troy,1,26,1,2
171,739494,20240831, UNLV,-1,27, Houston,1,7,1,20
173,739494,20240831, New_Mexico_St,1,23, SE_Missouri_St,-1,16,1,7
175,739494,20240831, Memphis,1,40, North_Alabama,-1,0,1,40
177,739494,20240831, Baylor,1,45, Tarleton_St,-1,3,1,42
179,739494,20240831, N_Illinois,1,54, W_Illinois,-1,15,1,39
181,739494,20240831, Syracuse,1,38, Ohio,-1,22,1,16
183,739494,20240831, South_Carolina,1,23, Old_Dominion,-1,19,1,4
185,739494,20240831, Penn_St,-1,34, West_Virginia,1,12,1,22
187,739494,20240831, Washington_St,1,70, Portland_St,-1,30,1,40
189,739494,20240831, TX_Southern,-1,27, Prairie_View,1,9,1,18
191,739494,20240831, Virginia,1,34, Richmond,-1,13,1,21
193,739494,20240831, Utah_St,1,36, Robert_Morris,-1,14,1,22
195,739494,20240831, Dayton,1,18, St_Francis_PA,-1,10,1,8
197,739494,20240831, South_Florida,1,48, Bethune-Cookman,-1,3,1,45
199,739494,20240831, Sam_Houston_St,-1,34, Rice,1,14,1,20
201,739494,20240831, West_Georgia,1,38, Samford,-1,29,1,9
203,739494,20240831, San_Diego_St,1,45, East_Texas_A&M,-1,14,1,31
205,739494,20240831, North_Texas,-1,52, South_Alabama,1,38,1,14
207,739494,20240831, Oklahoma_St,1,44, S_Dakota_St,-1,20,1,24
209,739494,20240831, McNeese_St,1,21, Southern_Univ,-1,7,1,14
211,739494,20240831, Marshall,1,45, Stony_Brook,-1,3,1,42
213,739494,20240831, Tennessee,1,69, Chattanooga,-1,3,1,66
215,739494,20240831, Kansas_St,1,41, TN_Martin,-1,6,1,35
217,739494,20240831, Texas,1,52, Colorado_St,-1,0,1,52
219,739494,20240831, Nebraska,1,40, UTEP,-1,7,1,33
221,739494,20240831, Northern_Iowa,1,35, Valparaiso,-1,7,1,28
223,739494,20240831, Vanderbilt,1,34, Virginia_Tech,-1,27,1,7
225,739494,20240831, Washington,1,35, Weber_St,-1,3,1,32
227,739494,20240831, Alabama,1,63, WKU,-1,0,1,63
229,739494,20240831, Georgia,0,34, Clemson,0,3,1,31
231,739494,20240831, Kentucky,1,31, Southern_Miss,-1,0,1,31
233,739494,20240831, Notre_Dame,-1,23, Texas_A&M,1,13,1,10
235,739494,20240831, Michigan,1,30, Fresno_St,-1,10,1,20
237,739494,20240831, Ohio_St,1,52, Akron,-1,6,1,46
239,739494,20240831, BYU,1,41, S_Illinois,-1,13,1,28
241,739494,20240831, Louisiana,1,40, Grambling,-1,10,1,30
243,739494,20240831, Northwestern,1,13, Miami_OH,-1,6,1,7
245,739494,20240831, Navy,1,49, Bucknell,-1,21,1,28
247,739494,20240831, Georgetown,1,46, Davidson,-1,24,1,22
249,739494,20240831, San_Diego,1,27, Cal_Poly,-1,21,1,6
251,739495,20240901, NC_Central,0,31, Alabama_St,0,24,1,7
253,739495,20240901, USC,0,27, LSU,0,20,1,7
255,739496,20240902, Boston_College,-1,28, Florida_St,1,13,1,15
257,739500,20240906, Duke,-1,26, Northwestern,1,20,1,6
259,739500,20240906, BYU,-1,18, SMU,1,15,1,3
261,739500,20240906, Indiana,1,77, W_Illinois,-1,3,1,74
263,739501,20240907, Fresno_St,1,46, CS_Sacramento,-1,30,1,16
265,739501,20240907, California,-1,21, Auburn,1,14,1,7
267,739501,20240907, Campbell,-1,24, W_Carolina,1,16,1,8
269,739501,20240907, West_Virginia,1,49, SUNY_Albany,-1,14,1,35
271,739501,20240907, Cent_Arkansas,-1,34, Lindenwood,1,13,1,21
273,739501,20240907, Charleston_So,-1,24, Furman,1,20,1,4
275,739501,20240907, Pittsburgh,-1,28, Cincinnati,1,27,1,1
277,739501,20240907, Vanderbilt,1,55, Alcorn_St,-1,0,1,55
279,739501,20240907, Coastal_Car,1,40, William_&_Mary,-1,21,1,19
281,739501,20240907, Connecticut,1,63, Merrimack,-1,17,1,46
283,739501,20240907, Abilene_Chr,1,38, West_Georgia,-1,24,1,14
285,739501,20240907, UNLV,1,72, Utah_Tech,-1,14,1,58
287,739501,20240907, Drake,-1,35, E_Washington,1,32,1,3
289,739501,20240907, Boston_College,1,56, Duquesne,-1,0,1,56
291,739501,20240907, East_Carolina,-1,20, Old_Dominion,1,14,1,6
293,739501,20240907, Washington,1,30, E_Michigan,-1,9,1,21
295,739501,20240907, Elon,-1,41, NC_Central,1,19,1,22
297,739501,20240907, Florida,1,45, Samford,-1,7,1,38
299,739501,20240907, Miami_FL,1,56, Florida_A&M,-1,9,1,47
301,739501,20240907, Army,-1,24, FL_Atlantic,1,7,1,17
303,739501,20240907, Florida_Intl,1,52, C_Michigan,-1,16,1,36
305,739501,20240907, Clemson,1,66, Appalachian_St,-1,20,1,46
307,739501,20240907, Ga_Southern,-1,20, Nevada,1,17,1,3
309,739501,20240907, Georgia_St,1,24, Chattanooga,-1,21,1,3
311,739501,20240907, Arizona,1,22, Northern_Arizona,-1,10,1,12
313,739501,20240907, Arizona_St,1,30, Mississippi_St,-1,23,1,7
315,739501,20240907, Arkansas_St,1,28, Tulsa,-1,24,1,4
317,739501,20240907, Tarleton_St,-1,35, Houston_Chr,1,18,1,17
319,739501,20240907, Idaho,-1,17, Wyoming,1,13,1,4
321,739501,20240907, Illinois,1,23, Kansas,-1,17,1,6
323,739501,20240907, Illinois_St,-1,24, North_Alabama,1,17,1,7
325,739501,20240907, S_Dakota_St,1,45, Incarnate_Word,-1,24,1,21
327,739501,20240907, E_Illinois,1,27, Indiana_St,-1,20,1,7
329,739501,20240907, Iowa_St,-1,20, Iowa,1,19,1,1
331,739501,20240907, Louisville,1,49, Jacksonville_St,-1,14,1,35
333,739501,20240907, Louisiana,-1,34, Kennesaw,1,10,1,24
335,739501,20240907, Lamar,1,28, MS_Valley_St,-1,14,1,14
337,739501,20240907, ULM,1,32, UAB,-1,6,1,26
339,739501,20240907, Montana_St,1,41, Maine,-1,24,1,17
341,739501,20240907, Georgetown,-1,31, Marist,1,10,1,21
343,739501,20240907, S_Illinois,-1,31, Austin_Peay,1,17,1,14
345,739501,20240907, Mercer,-1,31, Bethune-Cookman,1,2,1,29
347,739501,20240907, Michigan_St,-1,27, Maryland,1,24,1,3
349,739501,20240907, Mississippi,1,52, MTSU,-1,3,1,49
351,739501,20240907, Missouri,1,38, Buffalo,-1,0,1,38
353,739501,20240907, Ball_St,1,42, Missouri_St,-1,34,1,8
355,739501,20240907, Lafayette,-1,40, Monmouth_NJ,1,35,1,5
357,739501,20240907, Towson,1,14, Morgan_St,-1,9,1,5
359,739501,20240907, Liberty,-1,30, New_Mexico_St,1,24,1,6
361,739501,20240907, LSU,1,44, Nicholls_St,-1,21,1,23
363,739501,20240907, N_Dakota_St,1,52, Tennessee_St,-1,3,1,49
365,739501,20240907, Utah,1,23, Baylor,-1,12,1,11
367,739501,20240907, Colorado_St,1,38, N_Colorado,-1,17,1,21
369,739501,20240907, N_Illinois,-1,16, Notre_Dame,1,14,1,2
371,739501,20240907, Prairie_View,-1,37, Northwestern_LA,1,31,1,6
373,739501,20240907, Ohio,1,27, South_Alabama,-1,20,1,7
375,739501,20240907, Penn_St,1,34, Bowling_Green,-1,27,1,7
377,739501,20240907, Weber_St,1,43, Portland_St,-1,16,1,27
379,739501,20240907, Minnesota,1,48, Rhode_Island,-1,0,1,48
381,739501,20240907, Wofford,-1,26, Richmond,1,19,1,7
383,739501,20240907, Rutgers,1,49, Akron,-1,17,1,32
385,739501,20240907, St_Francis_PA,-1,23, Kent,1,17,1,6
387,739501,20240907, Northern_Iowa,-1,17, St_Thomas_MN,1,10,1,7
389,739501,20240907, UCF,1,45, Sam_Houston_St,-1,14,1,31
391,739501,20240907, Oregon_St,-1,21, San_Diego_St,1,0,1,21
393,739501,20240907, S_Carolina_St,-1,23, Citadel,1,20,1,3
395,739501,20240907, Wisconsin,1,27, South_Dakota,-1,13,1,14
397,739501,20240907, Alabama,1,42, South_Florida,-1,16,1,26
399,739501,20240907, SE_Missouri_St,1,45, TN_Martin,-1,42,1,3
401,739501,20240907, Southern_Miss,1,35, SE_Louisiana,-1,10,1,25
403,739501,20240907, Southern_Utah,-1,27, UTEP,1,24,1,3
405,739501,20240907, Stanford,1,41, Cal_Poly,-1,7,1,34
407,739501,20240907, Stony_Brook,1,37, Stonehill,-1,10,1,27
409,739501,20240907, Tennessee,0,51, NC_State,0,10,1,41
411,739501,20240907, Georgia,1,48, Tennessee_Tech,-1,3,1,45
413,739501,20240907, Texas,-1,31, Michigan,1,12,1,19
415,739501,20240907, UC_Davis,1,36, East_Texas_A&M,-1,22,1,14
417,739501,20240907, TCU,1,45, LIU_Post,-1,0,1,45
419,739501,20240907, Rice,1,69, TX_Southern,-1,7,1,62
421,739501,20240907, Texas_St,1,49, UT_San_Antonio,-1,10,1,39
423,739501,20240907, Toledo,1,38, Massachusetts,-1,23,1,15
425,739501,20240907, Kansas_St,-1,34, Tulane,1,27,1,7
427,739501,20240907, North_Carolina,1,38, Charlotte,-1,20,1,18
429,739501,20240907, USC,1,48, Utah_St,-1,0,1,48
431,739501,20240907, Youngstown_St,1,59, Valparaiso,-1,25,1,34
433,739501,20240907, Villanova,-1,28, Colgate,1,3,1,25
435,739501,20240907, Bucknell,-1,35, VMI,1,28,1,7
437,739501,20240907, Virginia_Tech,1,31, Marshall,-1,14,1,17
439,739501,20240907, Lehigh,1,49, Wagner,-1,13,1,36
441,739501,20240907, Washington_St,1,37, Texas_Tech,-1,16,1,21
443,739501,20240907, Ohio_St,1,56, W_Michigan,-1,0,1,56
445,739501,20240907, Oklahoma_St,1,39, Arkansas,-1,31,1,8
447,739501,20240907, South_Carolina,-1,31, Kentucky,1,6,1,25
449,739501,20240907, Oklahoma,1,16, Houston,-1,12,1,4
451,739501,20240907, Texas_A&M,1,52, McNeese_St,-1,10,1,42
453,739501,20240907, Nebraska,1,28, Colorado,-1,10,1,18
455,739501,20240907, Oregon,1,37, Boise_St,-1,34,1,3
457,739501,20240907, WKU,1,31, E_Kentucky,-1,0,1,31
459,739501,20240907, Syracuse,1,31, Georgia_Tech,-1,28,1,3
461,739501,20240907, Virginia,-1,31, Wake_Forest,1,30,1,1
463,739501,20240907, San_Jose_St,-1,17, Air_Force,1,7,1,10
465,739501,20240907, James_Madison,1,13, Gardner_Webb,-1,6,1,7
467,739501,20240907, Memphis,1,38, Troy,-1,17,1,21
469,739501,20240907, Navy,1,38, Temple,-1,11,1,27
471,739501,20240907, North_Texas,1,35, SF_Austin,-1,20,1,15
473,739501,20240907, New_Hampshire,-1,21, Holy_Cross,1,20,1,1
475,739501,20240907, Butler,-1,19, Murray_St,1,17,1,2
477,739501,20240907, North_Dakota,1,27, Montana,-1,24,1,3
479,739501,20240907, Central_Conn,1,33, Fordham,-1,3,1,30
481,739501,20240907, Howard,1,32, Mercyhurst,-1,31,1,1
483,739506,20240912, Arizona_St,-1,31, Texas_St,1,28,1,3
485,739506,20240912, South_Alabama,1,87, Northwestern_LA,-1,10,1,77
487,739507,20240913, Kansas_St,1,31, Arizona,-1,7,1,24
489,739507,20240913, UNLV,-1,23, Kansas,1,20,1,3
491,739508,20240914, Samford,1,12, Alabama_St,-1,7,1,5
493,739508,20240914, CS_Sacramento,1,34, Nicholls_St,-1,7,1,27
495,739508,20240914, California,1,31, San_Diego_St,-1,10,1,21
497,739508,20240914, Rhode_Island,1,21, Campbell,-1,9,1,12
499,739508,20240914, Idaho,1,41, SUNY_Albany,-1,13,1,28
501,739508,20240914, Cent_Arkansas,1,45, Austin_Peay,-1,17,1,28
503,739508,20240914, Richmond,1,38, Charleston_So,-1,0,1,38
505,739508,20240914, Cincinnati,-1,27, Miami_OH,1,16,1,11
507,739508,20240914, Coastal_Car,-1,28, Temple,1,20,1,8
509,739508,20240914, Duke,1,26, Connecticut,-1,21,1,5
511,739508,20240914, Abilene_Chr,-1,24, N_Colorado,1,22,1,2
513,739508,20240914, Wagner,-1,30, Delaware_St,1,7,1,23
515,739508,20240914, Northern_Arizona,-1,45, Utah_Tech,1,17,1,28
517,739508,20240914, Duquesne,-1,28, Youngstown_St,1,25,1,3
519,739508,20240914, Appalachian_St,-1,21, East_Carolina,1,19,1,2
521,739508,20240914, N_Dakota_St,-1,38, ETSU,1,35,1,3
523,739508,20240914, Northwestern,1,31, E_Illinois,-1,7,1,24
525,739508,20240914, E_Kentucky,1,26, West_Georgia,-1,7,1,19
527,739508,20240914, E_Michigan,1,37, Jacksonville_St,-1,34,1,3
529,739508,20240914, SE_Louisiana,1,28, E_Washington,-1,24,1,4
531,739508,20240914, W_Carolina,-1,24, Elon,1,17,1,7
533,739508,20240914, Texas_A&M,-1,33, Florida,1,20,1,13
535,739508,20240914, FL_Atlantic,1,38, Florida_Intl,-1,20,1,18
537,739508,20240914, Furman,1,48, Stetson,-1,7,1,41
539,739508,20240914, Ga_Southern,1,42, S_Carolina_St,-1,14,1,28
541,739508,20240914, Georgia_St,1,36, Vanderbilt,-1,32,1,4
543,739508,20240914, Hampton,-1,37, Norfolk_St,1,7,1,30
545,739508,20240914, Sam_Houston_St,1,31, Hawaii,-1,13,1,18
547,739508,20240914, Holy_Cross,-1,43, Bryant,1,22,1,21
549,739508,20240914, Michigan,1,28, Arkansas_St,-1,18,1,10
551,739508,20240914, North_Dakota,1,52, Idaho_St,-1,28,1,24
553,739508,20240914, Illinois,1,30, C_Michigan,-1,9,1,21
555,739508,20240914, Tennessee_St,0,41, Ark_Pine_Bluff,0,28,1,13
557,739508,20240914, Illinois_St,1,51, W_Illinois,-1,34,1,17
559,739508,20240914, S_Illinois,1,35, Incarnate_Word,-1,28,1,7
561,739508,20240914, Indiana_St,1,24, Dayton,-1,13,1,11
563,739508,20240914, Jackson_St,1,33, Southern_Univ,-1,15,1,18
565,739508,20240914, San_Jose_St,1,31, Kennesaw,-1,10,1,21
567,739508,20240914, Tennessee,1,71, Kent,-1,0,1,71
569,739508,20240914, Lamar,1,17, Weber_St,-1,16,1,1
571,739508,20240914, Auburn,1,45, New_Mexico,-1,19,1,26
573,739508,20240914, Missouri_St,1,28, Lindenwood,-1,14,1,14
575,739508,20240914, NC_State,1,30, Louisiana_Tech,-1,20,1,10
577,739508,20240914, Monmouth_NJ,-1,51, Maine,1,22,1,29
579,739508,20240914, Lafayette,1,56, Marist,-1,14,1,42
581,739508,20240914, Mercer,-1,10, Chattanooga,1,3,1,7
583,739508,20240914, Merrimack,-1,31, Bucknell,1,21,1,10
585,739508,20240914, WKU,-1,49, MTSU,1,21,1,28
587,739508,20240914, Murray_St,1,59, MS_Valley_St,-1,8,1,51
589,739508,20240914, Missouri,1,27, Boston_College,-1,21,1,6
591,739508,20240914, Miami_FL,1,62, Ball_St,-1,0,1,62
593,739508,20240914, Ohio,1,21, Morgan_St,-1,6,1,15
595,739508,20240914, Minnesota,1,27, Nevada,-1,0,1,27
597,739508,20240914, Fresno_St,1,48, New_Mexico_St,-1,0,1,48
599,739508,20240914, TN_Martin,1,43, North_Alabama,-1,28,1,15
601,739508,20240914, Delaware,-1,42, NC_A&T,1,13,1,29
603,739508,20240914, North_Carolina,1,45, NC_Central,-1,10,1,35
605,739508,20240914, Baylor,1,31, Air_Force,-1,3,1,28
607,739508,20240914, Virginia_Tech,-1,37, Old_Dominion,1,17,1,20
609,739508,20240914, Pittsburgh,1,38, West_Virginia,-1,34,1,4
611,739508,20240914, Michigan_St,1,40, Prairie_View,-1,0,1,40
613,739508,20240914, Sacred_Heart,1,40, Georgetown,-1,14,1,26
615,739508,20240914, Central_Conn,-1,27, St_Francis_PA,1,20,1,7
617,739508,20240914, W_Michigan,1,59, Bethune-Cookman,-1,31,1,28
619,739508,20240914, South_Florida,-1,49, Southern_Miss,1,24,1,25
621,739508,20240914, UC_Davis,-1,24, Southern_Utah,1,21,1,3
623,739508,20240914, Stony_Brook,-1,27, Fordham,1,21,1,6
625,739508,20240914, Texas,1,56, UT_San_Antonio,-1,7,1,49
627,739508,20240914, Grambling,-1,35, East_Texas_A&M,1,28,1,7
629,739508,20240914, Liberty,1,28, UTEP,-1,10,1,18
631,739508,20240914, Toledo,-1,41, Mississippi_St,1,17,1,24
633,739508,20240914, Villanova,1,14, Towson,-1,13,1,1
635,739508,20240914, Oklahoma,1,34, Tulane,-1,19,1,15
637,739508,20240914, Charlotte,1,27, Gardner_Webb,-1,26,1,1
639,739508,20240914, Utah,-1,38, Utah_St,1,21,1,17
641,739508,20240914, Georgia_Tech,1,59, VMI,-1,7,1,52
643,739508,20240914, Washington_St,-1,24, Washington,1,19,1,5
645,739508,20240914, William_&_Mary,-1,28, Wofford,1,21,1,7
647,739508,20240914, Alabama,-1,42, Wisconsin,1,10,1,32
649,739508,20240914, BYU,-1,34, Wyoming,1,14,1,20
651,739508,20240914, Buffalo,1,34, Massachusetts,-1,3,1,31
653,739508,20240914, Arkansas,1,37, UAB,-1,27,1,10
655,739508,20240914, Georgia,-1,13, Kentucky,1,12,1,1
657,739508,20240914, Mississippi,-1,40, Wake_Forest,1,6,1,34
659,739508,20240914, LSU,-1,36, South_Carolina,1,33,1,3
661,739508,20240914, Indiana,-1,42, UCLA,1,13,1,29
663,739508,20240914, Iowa,1,38, Troy,-1,21,1,17
665,739508,20240914, Maryland,-1,27, Virginia,1,13,1,14
667,739508,20240914, Nebraska,1,34, Northern_Iowa,-1,3,1,31
669,739508,20240914, Oregon,-1,49, Oregon_St,1,14,1,35
671,739508,20240914, Notre_Dame,-1,66, Purdue,1,7,1,59
673,739508,20240914, Memphis,-1,20, Florida_St,1,12,1,8
675,739508,20240914, Colorado,-1,28, Colorado_St,1,9,1,19
677,739508,20240914, Houston,1,33, Rice,-1,7,1,26
679,739508,20240914, UCF,-1,35, TCU,1,34,1,1
681,739508,20240914, Texas_Tech,1,66, North_Texas,-1,21,1,45
683,739508,20240914, Oklahoma_St,-1,45, Tulsa,1,10,1,35
685,739508,20240914, Akron,1,31, Colgate,-1,20,1,11
687,739508,20240914, New_Hampshire,1,45, Stonehill,-1,6,1,39
689,739508,20240914, Montana,1,59, Morehead_St,-1,2,1,57
691,739508,20240914, Lehigh,-1,20, LIU_Post,1,17,1,3
693,739508,20240914, Robert_Morris,1,55, Mercyhurst,-1,28,1,27
695,739508,20240914, McNeese_St,1,28, SF_Austin,-1,24,1,4
697,739513,20240919, South_Alabama,-1,48, Appalachian_St,1,14,1,34
699,739514,20240920, Illinois,-1,31, Nebraska,1,24,1,7
701,739514,20240920, Stanford,-1,26, Syracuse,1,24,1,2
703,739514,20240920, Washington_St,1,54, San_Jose_St,-1,52,1,2
705,739515,20240921, CS_Sacramento,-1,34, East_Texas_A&M,1,0,1,34
707,739515,20240921, Florida_St,1,14, California,-1,9,1,5
709,739515,20240921, Stony_Brook,-1,24, Campbell,1,17,1,7
711,739515,20240921, Cent_Arkansas,-1,56, Ark_Pine_Bluff,1,17,1,39
713,739515,20240921, Cincinnati,1,34, Houston,-1,0,1,34
715,739515,20240921, Mercer,1,38, Citadel,-1,21,1,17
717,739515,20240921, McNeese_St,1,42, Alcorn_St,-1,14,1,28
719,739515,20240921, Virginia,-1,43, Coastal_Car,1,24,1,19
721,739515,20240921, Connecticut,1,48, FL_Atlantic,-1,14,1,34
723,739515,20240921, Dartmouth,1,45, Fordham,-1,13,1,32
725,739515,20240921, Richmond,-1,38, Delaware_St,1,24,1,14
727,739515,20240921, UC_Davis,1,32, Utah_Tech,-1,14,1,18
729,739515,20240921, South_Dakota,1,42, Drake,-1,3,1,39
731,739515,20240921, Duke,-1,45, MTSU,1,17,1,28
733,739515,20240921, Liberty,1,35, East_Carolina,-1,24,1,11
735,739515,20240921, ETSU,-1,34, Elon,1,14,1,20
737,739515,20240921, Illinois_St,1,31, E_Illinois,-1,7,1,24
739,739515,20240921, E_Kentucky,1,42, Morehead_St,-1,13,1,29
741,739515,20240921, E_Michigan,1,36, St_Francis_PA,-1,0,1,36
743,739515,20240921, Nevada,1,49, E_Washington,-1,16,1,33
745,739515,20240921, Florida,-1,45, Mississippi_St,1,28,1,17
747,739515,20240921, Troy,1,34, Florida_A&M,-1,12,1,22
749,739515,20240921, Monmouth_NJ,-1,45, Florida_Intl,1,42,1,3
751,739515,20240921, William_&_Mary,1,34, Furman,-1,24,1,10
753,739515,20240921, Mississippi,1,52, Ga_Southern,-1,13,1,39
755,739515,20240921, Texas_Tech,1,30, Arizona_St,-1,22,1,8
757,739515,20240921, Hampton,-1,27, Howard,1,20,1,7
759,739515,20240921, Hawaii,1,36, Northern_Iowa,-1,7,1,29
761,739515,20240921, Iowa_St,1,52, Arkansas_St,-1,7,1,45
763,739515,20240921, UT_San_Antonio,1,45, Houston_Chr,-1,7,1,38
765,739515,20240921, Idaho,-1,27, Abilene_Chr,1,24,1,3
767,739515,20240921, Idaho_St,1,38, Southern_Utah,-1,28,1,10
769,739515,20240921, Grambling,1,41, Jackson_St,-1,20,1,21
771,739515,20240921, Jacksonville_St,1,44, Southern_Miss,-1,7,1,37
773,739515,20240921, James_Madison,-1,70, North_Carolina,1,50,1,20
775,739515,20240921, Penn_St,1,56, Kent,-1,0,1,56
777,739515,20240921, Arkansas,-1,24, Auburn,1,14,1,10
779,739515,20240921, Texas,1,51, ULM,-1,3,1,48
781,739515,20240921, Tulsa,-1,23, Louisiana_Tech,1,20,1,3
783,739515,20240921, Maine,-1,26, Merrimack,1,15,1,11
785,739515,20240921, Bucknell,1,34, Marist,-1,18,1,16
787,739515,20240921, Austin_Peay,1,59, Alabama_A&M,-1,16,1,43
789,739515,20240921, Notre_Dame,1,28, Miami_OH,-1,3,1,25
791,739515,20240921, Boston_College,1,23, Michigan_St,-1,19,1,4
793,739515,20240921, Nicholls_St,1,66, MS_Valley_St,-1,0,1,66
795,739515,20240921, Missouri,1,30, Vanderbilt,-1,27,1,3
